Station: Beromünster
Land, < 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.01.2019 01:00;44.0;8.5;5.6;5.5;8.4;2.5;0.0;-2.3
01.01.2019 02:00;51.6;6.5;6.6;6.5;6.6;2.2;0.0;-2.5
01.01.2019 03:00;54.0;5.8;6.1;6.1;5.7;2.0;0.0;-2.4
01.01.2019 04:00;50.8;6.5;8.7;8.7;6.5;1.8;0.0;-2.0
01.01.2019 05:00;53.6;5.9;7.6;7.6;5.8;1.5;0.0;-1.9
01.01.2019 06:00;50.2;6.3;5.8;5.9;6.1;1.6;0.0;-1.0
01.01.2019 07:00;47.6;6.2;6.1;6.1;6.0;1.5;0.0;-2.4
01.01.2019 08:00;42.0;6.0;5.1;5.0;6.0;1.5;0.0;-1.9
01.01.2019 09:00;46.3;6.4;7.1;7.0;6.4;1.6;0.0;3.2
01.01.2019 10:00;46.9;6.1;5.0;5.0;6.4;1.4;0.0;31.6
01.01.2019 11:00;46.2;6.3;2.2;2.1;6.5;1.2;0.0;64.0
01.01.2019 12:00;47.8;5.9;3.1;3.0;6.4;1.3;0.0;91.8
01.01.2019 13:00;48.4;5.6;4.5;4.3;5.9;1.4;0.0;73.4
01.01.2019 14:00;45.7;6.5;6.7;6.3;6.8;1.7;0.0;53.1
01.01.2019 15:00;42.3;7.2;7.4;7.0;7.5;1.8;0.0;51.6
01.01.2019 16:00;42.2;7.6;7.3;7.2;7.8;1.9;0.0;19.8
01.01.2019 17:00;46.6;6.6;6.6;6.4;6.5;1.8;0.0;1.1
01.01.2019 18:00;43.9;7.6;6.6;6.2;7.6;1.6;0.0;-1.0
01.01.2019 19:00;40.3;8.8;7.1;6.9;8.7;1.4;0.0;-0.9
01.01.2019 20:00;35.9;10.2;7.8;7.4;10.0;1.4;0.0;-0.2
01.01.2019 21:00;46.6;6.9;5.5;5.2;6.8;1.4;0.0;-0.4
01.01.2019 22:00;51.4;5.4;3.9;3.6;5.4;1.5;0.0;-0.1
01.01.2019 23:00;48.8;5.2;3.6;3.5;5.3;1.4;0.0;-0.2
02.01.2019 00:00;48.8;5.4;3.3;3.0;5.3;1.4;0.0;-0.2
02.01.2019 01:00;48.7;4.5;6.5;3.9;4.3;1.2;0.0;-0.9
02.01.2019 02:00;51.1;4.1;6.1;3.5;3.9;1.1;0.0;-0.5
02.01.2019 03:00;54.3;3.7;4.5;2.5;3.5;0.9;0.1;-0.5
02.01.2019 04:00;57.2;3.4;2.7;1.6;3.4;0.7;0.4;-0.5
02.01.2019 05:00;57.8;3.7;2.3;1.3;3.7;0.2;0.4;-0.2
02.01.2019 06:00;67.2;3.7;2.6;1.4;3.6;-0.1;0.1;-0.3
02.01.2019 07:00;71.4;3.8;2.7;1.4;3.6;-0.5;0.0;0.0
02.01.2019 08:00;73.0;4.0;4.8;2.2;3.8;-0.6;0.0;-0.1
02.01.2019 09:00;74.1;4.1;5.0;2.4;4.1;-1.0;0.0;10.9
02.01.2019 10:00;74.3;4.2;6.2;2.8;4.4;-1.3;0.0;58.1
02.01.2019 11:00;74.9;4.5;8.5;3.2;4.6;-0.7;0.0;152.1
02.01.2019 12:00;73.2;5.5;8.5;3.3;5.8;-0.8;0.0;83.0
02.01.2019 13:00;;;9.4;3.6;;-0.6;0.0;119.6
02.01.2019 14:00;74.2;4.3;8.7;3.4;4.7;-0.4;0.0;139.3
02.01.2019 15:00;73.8;4.4;8.8;3.6;4.6;-0.5;0.0;119.7
02.01.2019 16:00;71.2;5.3;8.6;3.7;5.4;-0.7;0.0;55.8
02.01.2019 17:00;66.5;6.7;10.5;4.6;6.7;-1.0;0.0;9.7
02.01.2019 18:00;66.2;6.3;9.9;3.8;6.4;-1.2;0.4;0.0
02.01.2019 19:00;65.8;6.1;9.2;4.0;6.1;-1.5;0.0;-0.5
02.01.2019 20:00;59.2;9.2;10.5;4.6;9.3;-1.7;0.0;0.0
02.01.2019 21:00;62.0;8.7;10.4;4.4;8.6;-1.6;0.3;0.0
02.01.2019 22:00;68.1;6.2;7.9;3.7;6.2;-2.2;0.8;0.0
02.01.2019 23:00;64.2;7.1;9.4;4.4;7.1;-2.4;0.0;-0.3
03.01.2019 00:00;64.5;6.9;9.2;4.5;7.0;-2.6;0.0;-1.0
03.01.2019 01:00;66.1;5.5;9.6;4.5;5.6;-3.0;0.0;-1.0
03.01.2019 02:00;68.4;5.4;8.9;3.9;5.4;-3.0;0.0;-0.9
03.01.2019 03:00;66.6;6.6;10.4;4.3;6.8;-3.3;0.0;-1.0
03.01.2019 04:00;65.4;6.9;10.3;4.4;7.3;-3.7;0.0;-1.0
03.01.2019 05:00;65.9;6.0;10.5;4.2;6.1;-4.0;0.0;-1.0
03.01.2019 06:00;65.8;6.2;10.1;4.2;6.2;-4.1;0.0;-1.0
03.01.2019 07:00;65.5;5.8;11.8;4.4;5.7;-4.2;0.0;-1.0
03.01.2019 08:00;64.5;6.2;11.5;4.5;6.1;-4.3;0.0;-0.9
03.01.2019 09:00;58.5;10.1;11.3;5.1;10.6;-4.8;0.0;23.5
03.01.2019 10:00;55.2;9.7;13.1;5.8;11.5;-4.5;0.0;136.6
03.01.2019 11:00;56.3;9.7;14.6;6.5;13.0;-3.5;0.0;253.2
03.01.2019 12:00;60.9;8.7;13.3;6.2;11.7;-3.0;0.0;249.8
03.01.2019 13:00;63.2;8.4;13.6;6.4;11.0;-2.6;0.0;323.5
03.01.2019 14:00;64.9;8.4;12.5;6.2;11.1;-2.0;0.0;337.7
03.01.2019 15:00;63.8;10.7;11.2;5.5;12.5;-1.8;0.0;198.1
03.01.2019 16:00;55.4;18.2;11.6;5.4;20.1;-2.4;0.0;67.0
03.01.2019 17:00;49.6;20.9;12.1;5.7;21.6;-2.6;0.0;19.8
03.01.2019 18:00;43.2;23.8;14.2;6.4;23.8;-3.0;0.0;0.0
03.01.2019 19:00;41.0;25.5;15.3;6.9;25.4;-3.1;0.0;0.0
03.01.2019 20:00;35.8;28.3;18.5;8.5;28.3;-3.3;0.0;-0.2
03.01.2019 21:00;42.2;22.0;16.5;8.2;22.0;-3.2;0.0;0.0
03.01.2019 22:00;45.3;19.4;15.3;7.5;19.3;-3.0;0.0;0.0
03.01.2019 23:00;54.4;16.1;12.8;6.7;16.3;-3.6;0.1;0.0
04.01.2019 00:00;81.3;4.3;3.7;1.8;4.3;-3.2;0.0;0.0
04.01.2019 01:00;49.7;14.7;12.5;5.9;14.6;-3.8;0.0;-0.5
04.01.2019 02:00;58.1;13.1;12.3;5.9;13.1;-3.7;0.0;-0.5
04.01.2019 03:00;62.3;9.3;9.7;4.9;9.2;-3.9;0.0;-0.1
04.01.2019 04:00;56.2;10.2;11.4;5.8;10.0;-4.2;0.0;-0.9
04.01.2019 05:00;53.1;10.9;12.3;6.0;10.7;-4.4;0.0;-0.7
04.01.2019 06:00;51.8;14.7;12.1;5.8;14.9;-4.3;0.0;-0.6
04.01.2019 07:00;46.9;15.1;14.5;6.7;15.8;-4.8;0.0;-1.0
04.01.2019 08:00;43.9;15.6;18.3;9.1;15.7;-5.0;0.0;-0.7
04.01.2019 09:00;53.6;12.6;16.4;8.4;12.9;-4.2;0.0;35.5
04.01.2019 10:00;59.4;9.8;15.2;7.3;11.5;-3.3;0.0;144.4
04.01.2019 11:00;61.7;8.3;13.3;7.1;10.3;-2.5;0.0;254.2
04.01.2019 12:00;57.1;10.9;15.7;8.5;15.3;-1.9;0.0;322.0
04.01.2019 13:00;57.9;12.5;15.0;8.0;18.1;-1.4;0.0;352.0
04.01.2019 14:00;57.4;16.3;14.2;7.5;23.3;-0.8;0.0;327.4
04.01.2019 15:00;63.9;14.1;10.2;5.3;17.3;-0.8;0.0;191.5
04.01.2019 16:00;64.7;15.0;10.4;5.1;16.8;-1.3;0.0;99.1
04.01.2019 17:00;65.8;13.8;10.1;4.8;14.2;-1.6;0.0;18.8
04.01.2019 18:00;69.2;11.9;8.3;4.2;11.8;-1.7;0.0;0.0
04.01.2019 19:00;68.0;11.9;8.7;4.3;11.7;-1.8;0.0;0.0
04.01.2019 20:00;55.8;17.8;14.8;6.7;17.6;-1.9;0.0;0.0
04.01.2019 21:00;57.0;13.1;15.9;8.5;12.9;-1.6;0.0;0.0
04.01.2019 22:00;54.4;13.5;16.4;9.0;13.4;-2.0;0.0;0.0
04.01.2019 23:00;45.7;18.4;18.4;9.4;18.3;-2.3;0.0;0.0
05.01.2019 00:00;56.5;11.8;18.0;9.7;11.7;-1.9;0.0;-0.4
05.01.2019 01:00;57.2;11.8;13.7;8.7;11.8;-2.1;0.0;-0.3
05.01.2019 02:00;52.7;10.9;16.1;10.9;10.7;-2.3;0.0;0.0
05.01.2019 03:00;49.7;13.4;16.6;10.9;13.4;-2.5;0.0;-0.6
05.01.2019 04:00;49.2;13.4;19.7;12.8;13.4;-2.4;0.0;0.0
05.01.2019 05:00;48.2;13.3;18.6;12.5;13.3;-2.2;0.0;0.0
05.01.2019 06:00;40.4;15.9;21.8;14.2;15.8;-2.9;0.0;0.0
05.01.2019 07:00;38.9;17.0;24.6;16.2;16.9;-2.7;0.0;0.0
05.01.2019 08:00;39.7;17.0;27.1;17.4;16.9;-2.6;0.0;0.0
05.01.2019 09:00;49.7;11.1;22.6;15.4;11.2;-3.1;0.2;5.0
05.01.2019 10:00;50.4;12.4;16.5;11.4;13.4;-3.5;0.1;44.7
05.01.2019 11:00;63.9;8.9;9.2;5.8;9.5;-3.0;0.0;65.1
05.01.2019 12:00;61.5;8.6;7.8;4.8;9.7;-2.6;0.2;68.1
05.01.2019 13:00;62.6;8.2;9.0;4.8;9.2;-2.3;0.2;78.4
05.01.2019 14:00;62.6;10.1;7.0;4.3;11.5;-2.0;0.3;64.5
05.01.2019 15:00;57.7;10.3;5.2;2.8;11.8;-1.9;0.2;56.9
05.01.2019 16:00;54.2;11.0;3.0;1.8;12.5;-1.6;0.0;49.0
05.01.2019 17:00;54.0;10.3;5.6;3.9;10.6;-1.4;0.0;11.7
05.01.2019 18:00;52.5;10.1;8.6;6.0;10.0;-1.3;0.0;-0.8
05.01.2019 19:00;51.1;10.0;9.5;6.7;10.0;-1.0;0.0;-1.0
05.01.2019 20:00;52.5;8.1;6.4;4.3;8.1;-0.8;0.0;0.0
05.01.2019 21:00;50.8;7.9;5.9;4.0;7.9;-0.6;0.1;0.0
05.01.2019 22:00;48.4;7.8;6.1;4.2;7.8;-0.6;0.0;0.0
05.01.2019 23:00;46.4;7.4;6.1;4.2;7.4;-0.4;0.0;0.0
06.01.2019 00:00;44.6;7.9;6.2;4.3;7.8;-0.5;0.0;0.0
06.01.2019 01:00;42.7;7.8;5.9;4.4;7.7;-0.5;0.0;0.0
06.01.2019 02:00;42.7;7.5;6.1;4.5;7.5;-0.5;0.0;0.0
06.01.2019 03:00;43.6;6.5;5.6;4.1;6.6;-0.3;0.0;0.0
06.01.2019 04:00;44.4;5.9;5.5;4.1;5.7;-0.3;0.0;0.0
06.01.2019 05:00;44.1;5.9;5.6;4.0;5.7;-0.5;0.0;0.0
06.01.2019 06:00;42.9;6.0;5.5;4.0;5.9;-0.3;0.1;0.0
06.01.2019 07:00;42.0;6.2;5.3;4.0;6.2;-0.5;0.1;0.0
06.01.2019 08:00;41.9;6.3;6.2;4.3;6.4;-0.5;0.0;0.0
06.01.2019 09:00;44.7;5.8;6.0;4.5;6.0;-0.7;0.3;9.5
06.01.2019 10:00;47.1;6.0;6.5;4.8;6.8;-0.7;0.0;46.8
06.01.2019 11:00;47.1;5.4;6.4;4.7;6.5;-0.5;0.0;104.5
06.01.2019 12:00;48.1;5.5;6.6;4.8;7.1;-0.3;0.0;138.7
06.01.2019 13:00;48.3;6.2;4.9;3.8;8.2;-0.3;0.2;131.4
06.01.2019 14:00;48.3;6.7;5.5;4.2;8.8;-0.2;0.0;134.3
06.01.2019 15:00;49.2;6.0;5.7;4.1;7.4;-0.1;0.1;109.4
06.01.2019 16:00;45.6;7.2;5.2;3.9;8.3;-0.1;0.0;57.5
06.01.2019 17:00;43.4;9.0;8.4;6.3;9.5;-0.2;0.0;12.7
06.01.2019 18:00;43.8;7.8;6.5;4.8;7.8;-0.3;0.0;0.0
06.01.2019 19:00;50.5;5.7;6.4;4.9;5.6;-0.4;0.0;0.0
06.01.2019 20:00;51.8;5.9;9.6;6.9;5.8;-0.4;0.0;0.0
06.01.2019 21:00;50.9;6.2;6.5;4.9;6.2;-0.5;0.0;0.0
06.01.2019 22:00;51.9;5.3;6.7;5.1;5.3;-0.5;0.0;0.0
06.01.2019 23:00;52.8;5.2;6.7;5.0;5.1;-0.4;0.0;0.0
07.01.2019 00:00;48.1;7.5;7.8;5.7;7.4;-0.3;0.0;0.0
07.01.2019 01:00;44.7;6.9;7.2;6.7;6.9;-0.5;0.0;0.0
07.01.2019 02:00;43.0;6.8;8.0;7.5;6.7;-0.5;0.0;0.0
07.01.2019 03:00;39.7;7.5;8.3;7.9;7.3;-0.6;0.0;0.0
07.01.2019 04:00;34.8;8.2;7.5;7.0;8.1;-0.6;0.0;-1.7
07.01.2019 05:00;37.3;7.4;4.4;4.2;7.3;-0.7;0.0;-3.0
07.01.2019 06:00;38.4;7.1;5.0;4.8;7.0;-0.7;0.0;-2.8
07.01.2019 07:00;35.7;9.2;5.3;5.1;9.0;-0.8;0.0;-2.9
07.01.2019 08:00;33.1;10.7;5.7;5.4;10.6;-0.8;0.0;-2.9
07.01.2019 09:00;30.5;12.7;6.3;6.1;13.4;-0.8;0.0;6.6
07.01.2019 10:00;30.4;12.5;6.2;5.8;16.0;-0.7;0.0;42.5
07.01.2019 11:00;32.0;11.3;7.0;6.5;17.1;-0.5;0.0;103.7
07.01.2019 12:00;37.7;9.4;7.3;6.8;13.0;-0.3;0.0;105.8
07.01.2019 13:00;38.5;10.8;7.6;7.2;15.2;-0.2;0.0;111.9
07.01.2019 14:00;41.3;11.3;8.2;7.6;15.4;-0.2;0.0;112.0
07.01.2019 15:00;47.7;10.1;6.2;5.6;12.2;-0.2;0.0;75.1
07.01.2019 16:00;55.3;7.9;3.6;3.4;8.4;-0.3;0.0;38.3
07.01.2019 17:00;50.4;9.2;4.3;3.9;9.5;-0.4;0.0;10.1
07.01.2019 18:00;41.3;15.1;6.3;5.1;15.1;-0.6;0.0;0.0
07.01.2019 19:00;44.9;12.6;6.0;5.4;12.4;-0.8;0.0;0.0
07.01.2019 20:00;47.1;10.1;6.6;6.1;10.1;-0.9;0.0;0.0
07.01.2019 21:00;48.0;9.9;8.0;7.4;9.7;-0.9;0.0;0.0
07.01.2019 22:00;44.0;10.7;8.5;7.9;10.7;-0.9;0.0;0.0
07.01.2019 23:00;35.2;14.1;9.9;9.3;14.0;-0.8;0.0;0.0
08.01.2019 00:00;33.0;12.8;9.8;8.9;12.9;-1.0;0.0;0.0
08.01.2019 01:00;33.7;11.1;11.4;8.6;11.2;-1.1;0.0;0.0
08.01.2019 02:00;39.3;8.9;11.7;8.6;8.9;-1.2;0.0;0.0
08.01.2019 03:00;45.2;7.0;11.9;8.1;7.0;-1.3;0.0;0.0
08.01.2019 04:00;46.7;6.3;12.0;8.3;6.2;-1.4;0.0;0.0
08.01.2019 05:00;45.2;6.2;10.7;7.7;6.3;-1.4;0.0;0.0
08.01.2019 06:00;45.4;6.1;7.0;5.2;6.0;-1.4;0.1;-0.3
08.01.2019 07:00;46.8;6.7;10.5;7.8;6.7;-1.2;0.1;-0.1
08.01.2019 08:00;51.2;6.5;8.6;6.5;6.7;-0.7;0.0;-0.1
08.01.2019 09:00;51.1;6.9;5.7;4.2;7.0;-0.5;0.0;6.4
08.01.2019 10:00;46.8;8.5;1.8;1.4;8.9;-0.4;0.1;28.1
08.01.2019 11:00;46.7;8.9;4.2;3.2;10.1;-0.1;0.0;45.0
08.01.2019 12:00;50.4;8.7;7.2;5.3;9.9;0.5;0.1;69.6
08.01.2019 13:00;53.0;7.6;5.0;3.5;8.7;1.1;0.0;67.5
08.01.2019 14:00;52.2;8.5;4.1;2.9;9.3;1.4;0.0;44.6
08.01.2019 15:00;52.2;7.9;3.9;2.7;8.2;1.1;0.2;32.5
08.01.2019 16:00;51.5;8.5;3.6;2.6;9.1;0.7;0.4;32.6
08.01.2019 17:00;49.2;10.3;5.1;3.3;10.6;0.8;0.2;6.4
08.01.2019 18:00;47.5;11.7;3.7;2.6;11.9;0.4;0.0;-0.8
08.01.2019 19:00;48.2;12.0;4.8;3.2;12.0;0.3;0.0;0.0
08.01.2019 20:00;52.0;9.6;5.4;3.7;9.5;0.6;0.0;0.0
08.01.2019 21:00;58.0;8.1;4.8;3.3;8.1;0.4;0.0;-0.2
08.01.2019 22:00;56.8;7.4;4.5;3.1;7.4;0.1;0.0;-0.1
08.01.2019 23:00;59.0;6.8;4.9;2.9;6.8;0.1;0.0;-0.2
09.01.2019 00:00;60.7;5.3;3.4;2.3;5.4;-0.3;0.1;-0.1
09.01.2019 01:00;62.5;5.0;4.8;2.3;5.0;-0.3;0.0;-0.2
09.01.2019 02:00;66.1;4.5;4.6;1.9;4.4;-0.4;0.0;0.0
09.01.2019 03:00;64.6;4.3;4.2;1.8;4.2;-0.5;1.0;0.0
09.01.2019 04:00;67.0;4.3;1.6;0.5;4.3;-0.9;0.5;0.0
09.01.2019 05:00;69.5;3.9;1.7;0.5;3.8;-1.2;0.3;-0.4
09.01.2019 06:00;68.7;4.3;1.4;0.4;4.4;-1.4;0.1;0.0
09.01.2019 07:00;68.5;5.5;7.1;1.6;5.6;-1.4;0.3;-0.3
09.01.2019 08:00;66.4;6.1;1.2;0.5;6.1;-1.4;0.6;-0.1
09.01.2019 09:00;64.6;6.9;1.9;0.6;7.0;-1.6;0.3;9.8
09.01.2019 10:00;69.5;5.7;3.0;1.2;6.3;-1.8;0.0;36.5
09.01.2019 11:00;65.0;8.3;4.5;1.2;9.8;-1.6;0.1;95.2
09.01.2019 12:00;67.0;7.0;6.5;1.3;8.5;-1.6;0.2;130.9
09.01.2019 13:00;69.7;5.7;3.3;1.4;7.1;-1.4;0.0;164.6
09.01.2019 14:00;69.7;6.9;4.2;1.9;8.3;-1.4;0.0;134.5
09.01.2019 15:00;69.2;8.2;5.2;2.1;9.5;-1.5;0.0;88.3
09.01.2019 16:00;66.9;9.0;5.0;2.0;9.9;-1.9;0.0;49.8
09.01.2019 17:00;64.4;11.2;3.4;1.3;11.5;-2.5;0.0;16.5
09.01.2019 18:00;58.7;15.2;5.0;1.8;15.3;-2.7;0.0;0.1
09.01.2019 19:00;67.3;9.5;7.4;2.0;9.5;-3.0;0.1;0.0
09.01.2019 20:00;64.9;10.4;6.5;2.5;10.5;-3.2;0.0;0.0
09.01.2019 21:00;63.3;11.0;6.3;2.8;10.9;-3.2;0.5;0.0
09.01.2019 22:00;60.1;10.7;6.9;3.2;10.7;-3.1;0.6;0.0
09.01.2019 23:00;59.3;10.8;8.3;4.2;10.6;-3.2;0.1;-0.4
10.01.2019 00:00;61.2;9.4;11.1;5.8;9.3;-3.5;0.0;-0.5
10.01.2019 01:00;61.3;8.4;6.8;5.0;8.4;-3.5;0.0;-0.2
10.01.2019 02:00;58.0;8.7;7.5;5.6;8.8;-3.5;0.0;-0.2
10.01.2019 03:00;59.3;8.0;7.0;5.2;7.9;-3.8;0.0;-1.0
10.01.2019 04:00;56.8;8.2;7.3;5.3;8.3;-4.1;0.0;-1.0
10.01.2019 05:00;51.0;10.6;9.2;6.9;10.5;-3.9;0.0;-0.1
10.01.2019 06:00;55.0;8.3;8.4;6.2;8.3;-4.1;0.0;-0.9
10.01.2019 07:00;53.6;9.7;7.5;5.4;9.6;-4.1;0.0;-0.7
10.01.2019 08:00;50.8;11.7;7.3;5.0;11.8;-4.1;0.0;-0.1
10.01.2019 09:00;46.8;14.2;11.4;7.8;15.0;-4.0;0.0;10.4
10.01.2019 10:00;54.0;8.1;7.2;5.2;9.2;-3.8;0.0;67.8
10.01.2019 11:00;53.4;8.9;8.6;6.1;11.8;-3.5;0.7;139.5
10.01.2019 12:00;52.7;10.3;9.3;6.8;14.7;-3.3;0.6;173.1
10.01.2019 13:00;50.5;11.4;9.5;6.7;17.2;-3.0;0.6;204.9
10.01.2019 14:00;52.1;9.7;6.7;4.6;13.1;-2.9;0.5;144.9
10.01.2019 15:00;49.0;11.8;6.5;4.7;15.7;-3.0;0.5;104.3
10.01.2019 16:00;45.1;14.7;7.4;5.1;18.4;-3.0;0.5;65.1
10.01.2019 17:00;38.2;19.8;7.5;5.2;21.8;-3.0;0.4;18.0
10.01.2019 18:00;35.4;20.9;7.5;5.4;20.8;-3.1;0.3;0.1
10.01.2019 19:00;36.0;18.5;8.6;6.1;18.5;-3.0;0.0;0.0
10.01.2019 20:00;35.7;20.3;10.0;7.2;20.4;-3.1;0.0;0.0
10.01.2019 21:00;36.1;20.2;10.5;7.8;20.2;-3.3;0.0;0.0
10.01.2019 22:00;40.5;17.7;10.2;7.4;17.6;-3.6;0.0;-0.1
10.01.2019 23:00;41.2;16.4;9.7;7.2;16.4;-3.8;0.0;-0.2
11.01.2019 00:00;42.2;15.3;10.0;7.4;15.2;-3.8;0.0;0.0
11.01.2019 01:00;46.5;12.5;9.0;6.5;12.6;-3.9;0.0;0.0
11.01.2019 02:00;43.6;13.8;10.2;7.3;13.6;-4.0;0.0;0.0
11.01.2019 03:00;43.2;13.5;10.0;7.6;13.5;-4.5;0.0;-0.8
11.01.2019 04:00;43.9;12.2;10.3;7.7;12.3;-5.0;0.0;-1.0
11.01.2019 05:00;43.9;11.6;11.0;8.2;11.3;-5.1;0.0;-0.7
11.01.2019 06:00;42.0;12.1;11.8;8.9;12.2;-5.1;0.0;-0.1
11.01.2019 07:00;40.5;13.0;12.1;9.2;13.0;-4.9;0.0;0.0
11.01.2019 08:00;38.3;15.2;12.2;9.1;15.4;-5.2;0.0;0.0
11.01.2019 09:00;39.3;16.1;11.7;8.7;16.9;-5.4;0.0;17.5
11.01.2019 10:00;45.6;11.7;11.4;8.3;15.1;-5.2;0.0;156.6
11.01.2019 11:00;48.4;10.9;12.6;9.3;16.0;-4.5;0.0;215.1
11.01.2019 12:00;51.1;10.5;15.2;10.3;15.6;-3.8;0.0;240.0
11.01.2019 13:00;49.9;11.9;17.0;11.2;18.6;-3.2;0.0;268.2
11.01.2019 14:00;48.4;14.7;16.3;11.2;22.2;-3.1;0.0;206.6
11.01.2019 15:00;44.0;19.5;16.7;11.8;27.3;-3.4;0.0;116.3
11.01.2019 16:00;39.3;23.5;18.7;13.3;30.5;-3.5;0.0;69.0
11.01.2019 17:00;34.0;28.3;19.2;13.2;31.7;-3.5;0.0;19.6
11.01.2019 18:00;26.5;35.4;21.5;14.4;35.6;-3.5;0.0;0.2
11.01.2019 19:00;36.6;24.9;20.1;13.9;25.1;-3.6;0.0;0.0
11.01.2019 20:00;49.0;15.5;15.0;10.6;15.3;-3.7;0.0;0.0
11.01.2019 21:00;49.4;13.0;13.7;9.6;13.0;-3.8;0.1;0.0
11.01.2019 22:00;40.2;16.2;17.1;12.0;16.2;-3.7;0.3;-0.9
11.01.2019 23:00;40.7;16.5;14.6;10.8;16.3;-3.7;0.3;-1.0
12.01.2019 00:00;39.2;16.1;13.3;10.2;16.0;-3.7;0.0;-1.9
12.01.2019 01:00;33.5;17.4;17.0;12.8;17.5;-3.5;0.0;-2.0
12.01.2019 02:00;45.8;12.7;14.4;10.6;12.6;-3.1;0.0;-2.0
12.01.2019 03:00;56.4;8.7;10.4;7.6;8.5;-2.8;0.0;-1.8
12.01.2019 04:00;57.1;7.9;10.1;7.5;7.9;-2.6;0.0;-1.3
12.01.2019 05:00;55.7;7.8;9.8;7.1;7.8;-2.5;0.1;-1.5
12.01.2019 06:00;55.1;7.5;7.9;6.0;7.5;-2.4;0.0;-1.6
12.01.2019 07:00;57.4;6.3;8.1;6.1;6.3;-2.0;0.0;-1.6
12.01.2019 08:00;55.0;7.0;10.0;7.6;6.9;-2.0;0.0;-1.9
12.01.2019 09:00;52.7;7.3;9.4;6.9;7.6;-2.0;0.0;7.6
12.01.2019 10:00;51.1;7.5;9.7;7.2;8.4;-1.9;0.0;64.5
12.01.2019 11:00;52.4;7.3;9.9;7.0;9.1;-1.3;0.0;118.9
12.01.2019 12:00;48.7;9.4;12.0;8.6;12.6;-1.2;0.0;124.1
12.01.2019 13:00;49.8;9.0;12.0;8.7;12.3;-0.8;0.0;149.2
12.01.2019 14:00;51.9;9.5;10.6;7.6;13.3;-0.3;0.0;178.2
12.01.2019 15:00;53.2;10.2;9.6;6.7;13.3;-0.1;0.0;139.8
12.01.2019 16:00;52.1;10.4;8.2;5.7;12.5;-0.1;0.0;72.4
12.01.2019 17:00;37.7;19.8;9.6;7.0;21.7;-0.4;0.0;28.5
12.01.2019 18:00;46.8;15.8;7.8;5.6;15.9;-0.1;0.1;0.4
12.01.2019 19:00;57.3;12.1;6.6;4.7;12.0;0.5;0.0;0.0
12.01.2019 20:00;61.9;9.6;6.2;4.4;9.6;0.6;0.0;0.0
12.01.2019 21:00;69.2;6.6;4.4;2.8;6.5;0.7;0.0;0.0
12.01.2019 22:00;72.3;4.9;4.6;2.3;4.9;0.1;0.1;-1.0
12.01.2019 23:00;72.4;4.5;1.8;0.7;4.5;-0.6;0.1;-0.1
13.01.2019 00:00;71.3;4.3;1.0;0.3;4.4;-0.7;0.2;-0.4
13.01.2019 01:00;70.4;4.1;0.9;0.2;4.1;-0.5;0.1;-0.8
13.01.2019 02:00;67.9;4.6;0.8;0.3;4.5;-0.4;0.4;-0.9
13.01.2019 03:00;64.4;5.0;0.7;0.3;4.9;-0.3;0.3;-0.8
13.01.2019 04:00;64.9;4.2;0.7;0.1;4.2;-0.2;0.5;-0.6
13.01.2019 05:00;64.4;4.0;0.3;0.1;4.0;-0.2;0.3;-0.2
13.01.2019 06:00;62.8;3.6;0.2;0.1;3.7;0.0;0.0;-0.9
13.01.2019 07:00;60.0;3.9;0.4;0.1;4.0;0.1;0.0;-0.6
13.01.2019 08:00;57.5;4.5;0.4;0.1;4.4;-0.0;0.2;-0.9
13.01.2019 09:00;56.4;4.8;0.7;0.3;4.6;-0.2;0.1;5.8
13.01.2019 10:00;54.3;5.2;0.5;0.1;5.8;0.0;0.0;31.1
13.01.2019 11:00;53.1;5.4;0.8;0.1;6.2;-0.0;0.1;55.0
13.01.2019 12:00;52.9;5.4;0.4;0.1;6.3;0.1;0.2;70.8
13.01.2019 13:00;52.6;5.4;0.2;0.1;6.3;0.1;0.8;64.0
13.01.2019 14:00;53.3;5.3;0.4;0.1;5.8;0.3;1.0;47.5
13.01.2019 15:00;54.0;5.7;0.6;0.2;6.0;1.0;0.8;35.8
13.01.2019 16:00;56.4;5.2;1.2;0.4;5.4;1.9;0.0;24.8
13.01.2019 17:00;58.1;5.0;1.3;0.5;5.1;2.2;0.0;7.3
13.01.2019 18:00;59.8;5.0;1.6;0.6;5.1;2.3;0.5;-0.7
13.01.2019 19:00;56.8;6.1;1.3;0.6;6.1;2.1;1.0;-0.9
13.01.2019 20:00;60.4;5.1;1.4;0.6;5.2;2.7;0.3;-0.3
13.01.2019 21:00;62.8;4.3;1.2;0.4;4.3;3.3;0.5;-0.4
13.01.2019 22:00;64.1;3.8;1.3;0.5;3.9;3.1;2.6;-0.9
13.01.2019 23:00;63.4;3.5;2.1;0.9;3.6;2.9;0.6;-1.0
14.01.2019 00:00;63.7;3.9;2.3;1.0;3.8;3.1;0.2;-0.2
