Station: Davos-Seehornwald
Land, > 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.01.2019 01:00;42.6;5.6;8.6;5.7;-3.4;0.0;-3.7
01.01.2019 02:00;43.8;6.1;37.7;6.1;-3.8;0.0;-2.6
01.01.2019 03:00;48.9;2.9;10.7;2.9;-4.2;0.0;-2.5
01.01.2019 04:00;48.1;2.6;6.4;2.6;-5.1;0.0;-3.5
01.01.2019 05:00;52.5;3.0;2.7;3.1;-5.3;0.0;-3.6
01.01.2019 06:00;54.8;2.9;1.6;3.6;-5.4;0.0;-3.0
01.01.2019 07:00;60.1;2.0;0.3;2.2;-5.1;0.0;-2.9
01.01.2019 08:00;57.6;2.3;0.4;2.5;-4.8;0.0;-3.2
01.01.2019 09:00;58.5;3.8;0.6;4.1;-3.6;0.0;3.2
01.01.2019 10:00;58.9;2.8;0.3;3.3;-2.4;0.0;12.5
01.01.2019 11:00;56.0;5.8;0.2;9.2;-0.7;0.0;130.8
01.01.2019 12:00;56.2;1.9;0.3;2.8;0.5;0.0;286.7
01.01.2019 13:00;63.8;2.1;0.2;2.9;1.9;0.0;535.7
01.01.2019 14:00;60.8;3.3;0.5;4.6;2.5;0.0;355.7
01.01.2019 15:00;62.2;3.8;0.5;4.8;1.5;0.0;298.3
01.01.2019 16:00;61.3;3.9;0.4;4.5;1.1;0.0;130.0
01.01.2019 17:00;56.1;5.3;0.4;5.5;-0.1;0.0;12.3
01.01.2019 18:00;55.1;5.8;0.6;5.8;-1.2;0.0;-4.6
01.01.2019 19:00;45.1;8.9;1.1;9.0;-2.7;0.0;-3.6
01.01.2019 20:00;42.4;5.7;1.5;5.7;-3.5;0.0;-2.3
01.01.2019 21:00;42.6;4.4;1.5;4.4;-3.8;0.0;-2.3
01.01.2019 22:00;40.5;4.5;2.5;4.5;-3.8;0.0;-2.3
01.01.2019 23:00;51.1;2.6;3.3;2.6;-3.5;0.0;-2.6
02.01.2019 00:00;52.9;2.4;3.7;2.4;-3.7;0.0;-2.8
02.01.2019 01:00;47.3;3.5;4.3;3.6;-4.1;0.0;-2.5
02.01.2019 02:00;55.4;3.3;3.0;3.4;-3.3;0.1;-2.7
02.01.2019 03:00;66.9;1.1;0.9;1.1;-2.3;0.0;-3.3
02.01.2019 04:00;63.8;1.3;0.6;1.3;-2.7;0.3;-3.4
02.01.2019 05:00;58.5;1.5;;1.5;-3.4;1.0;-2.8
02.01.2019 06:00;62.0;1.6;;1.6;-4.1;1.2;-2.4
02.01.2019 07:00;66.0;1.5;;1.5;-5.0;0.1;-2.4
02.01.2019 08:00;67.6;1.6;;1.6;-5.6;0.1;-2.2
02.01.2019 09:00;72.5;1.3;;1.3;-6.7;0.0;3.4
02.01.2019 10:00;73.1;1.5;;1.5;-7.4;0.4;15.9
02.01.2019 11:00;72.9;1.2;;1.4;-7.8;0.1;90.6
02.01.2019 12:00;71.7;1.2;;1.4;-8.0;0.1;90.4
02.01.2019 13:00;70.8;1.4;;1.5;-7.8;0.0;96.7
02.01.2019 14:00;70.3;1.4;;1.5;-7.6;0.2;70.9
02.01.2019 15:00;68.6;1.5;;1.6;-7.5;0.1;55.3
02.01.2019 16:00;68.5;1.7;;1.7;-7.6;0.3;29.9
02.01.2019 17:00;69.0;2.1;;2.2;-7.7;0.3;3.5
02.01.2019 18:00;70.3;2.1;;2.1;-8.0;0.5;-2.4
02.01.2019 19:00;67.8;2.6;;2.6;-7.8;0.4;-2.3
02.01.2019 20:00;68.1;2.7;;2.7;-7.9;0.5;-2.3
02.01.2019 21:00;67.0;3.0;;3.0;-7.9;0.6;-2.4
02.01.2019 22:00;68.9;2.8;3.3;2.8;-8.3;0.3;-2.5
02.01.2019 23:00;69.9;2.5;3.1;2.5;-8.8;0.0;-2.6
03.01.2019 00:00;69.7;2.3;3.1;2.3;-9.4;0.0;-2.6
03.01.2019 01:00;67.4;2.5;3.4;2.5;-9.3;0.1;-2.5
03.01.2019 02:00;65.7;2.5;3.5;2.5;-9.5;0.1;-2.6
03.01.2019 03:00;65.6;2.5;3.1;2.5;-9.6;0.0;-2.5
03.01.2019 04:00;65.1;2.5;3.6;2.5;-9.8;0.0;-2.7
03.01.2019 05:00;66.5;2.5;3.0;2.5;-10.3;0.0;-3.1
03.01.2019 06:00;68.3;2.1;3.3;2.1;-10.7;0.0;-3.5
03.01.2019 07:00;68.3;2.1;3.4;2.1;-10.9;0.0;-3.6
03.01.2019 08:00;60.5;7.5;3.2;7.5;-12.1;0.0;-4.2
03.01.2019 09:00;49.6;16.6;3.1;17.6;-12.8;0.0;12.7
03.01.2019 10:00;39.9;23.4;3.6;30.3;-13.1;0.0;52.7
03.01.2019 11:00;47.4;17.5;4.1;25.2;-12.2;0.0;171.5
03.01.2019 12:00;57.3;9.3;4.4;13.0;-10.9;0.0;190.0
03.01.2019 13:00;65.5;3.5;4.0;4.3;-10.2;0.0;190.8
03.01.2019 14:00;68.3;2.3;3.5;2.9;-10.0;0.0;341.9
03.01.2019 15:00;69.6;1.9;3.0;2.3;-9.8;0.0;297.4
03.01.2019 16:00;70.4;1.8;2.6;1.9;-10.3;0.0;75.9
03.01.2019 17:00;70.4;2.1;2.0;2.1;-10.6;0.0;14.7
03.01.2019 18:00;69.1;2.7;2.5;2.7;-10.7;0.0;-2.9
03.01.2019 19:00;65.2;3.5;2.3;3.5;-11.0;0.0;-2.7
03.01.2019 20:00;62.5;4.5;3.2;4.5;-11.0;0.0;-2.7
03.01.2019 21:00;69.6;2.5;2.3;2.5;-10.7;0.0;-2.6
03.01.2019 22:00;71.3;1.7;1.6;1.7;-10.4;0.0;-2.6
03.01.2019 23:00;69.7;2.2;1.9;2.2;-10.3;0.0;-2.6
04.01.2019 00:00;67.9;2.9;2.0;3.0;-10.1;0.0;-2.7
04.01.2019 01:00;68.7;2.4;2.3;2.4;-9.9;0.0;-2.8
04.01.2019 02:00;67.0;2.6;1.8;2.6;-9.8;0.0;-3.0
04.01.2019 03:00;68.5;2.3;1.7;2.4;-10.2;0.0;-3.6
04.01.2019 04:00;68.0;2.2;1.4;2.2;-10.5;0.0;-3.4
04.01.2019 05:00;61.4;5.0;2.4;5.2;-11.4;0.0;-3.7
04.01.2019 06:00;59.8;5.3;2.8;5.3;-12.0;0.0;-3.4
04.01.2019 07:00;58.2;6.2;3.3;6.2;-12.0;0.0;-3.5
04.01.2019 08:00;57.7;8.3;2.8;8.3;-11.8;0.0;-3.2
04.01.2019 09:00;55.4;12.2;2.5;14.0;-11.6;0.0;15.1
04.01.2019 10:00;43.7;20.7;3.5;26.3;-12.4;0.0;49.8
04.01.2019 11:00;47.8;18.9;3.2;29.3;-11.1;0.1;217.7
04.01.2019 12:00;54.0;13.5;3.1;21.3;-10.2;0.0;340.3
04.01.2019 13:00;62.8;8.9;1.6;12.2;-9.3;0.0;319.5
04.01.2019 14:00;69.8;4.1;1.2;5.3;-8.4;0.0;420.2
04.01.2019 15:00;71.7;4.4;1.0;5.3;-8.0;0.0;279.4
04.01.2019 16:00;70.6;5.1;1.1;5.7;-8.0;0.0;134.0
04.01.2019 17:00;73.1;3.5;0.9;3.6;-8.3;0.0;20.4
04.01.2019 18:00;68.6;5.6;0.7;5.6;-8.9;0.0;-2.9
04.01.2019 19:00;66.6;6.5;1.1;6.5;-8.8;0.1;-2.6
04.01.2019 20:00;68.1;4.1;1.0;4.1;-8.7;0.1;-2.4
04.01.2019 21:00;68.0;4.1;1.0;4.1;-8.4;0.1;-2.4
04.01.2019 22:00;65.6;4.1;1.2;4.1;-8.7;0.0;-2.7
04.01.2019 23:00;66.4;3.5;2.0;3.5;-8.4;0.0;-2.5
05.01.2019 00:00;68.0;2.1;1.2;2.1;-8.2;0.0;-2.4
05.01.2019 01:00;70.3;1.5;0.6;1.5;-7.5;0.0;-2.2
05.01.2019 02:00;66.1;1.6;0.5;1.6;-7.7;0.0;-2.5
05.01.2019 03:00;65.1;1.8;1.1;1.8;-8.4;0.0;-2.7
05.01.2019 04:00;56.6;6.5;2.3;7.7;-8.5;0.0;-2.6
05.01.2019 05:00;58.6;4.1;2.2;4.1;-8.2;0.0;-2.5
05.01.2019 06:00;48.9;11.1;2.7;11.3;-8.3;0.0;-2.5
05.01.2019 07:00;49.0;9.2;2.3;9.5;-8.2;0.0;-2.5
05.01.2019 08:00;41.5;14.1;2.9;14.2;-8.2;0.0;-2.3
05.01.2019 09:00;42.8;16.0;3.3;16.4;-7.8;0.5;7.0
05.01.2019 10:00;59.1;5.4;1.0;5.8;-7.2;1.1;27.4
05.01.2019 11:00;59.7;4.5;0.6;4.9;-7.0;0.7;35.8
05.01.2019 12:00;61.7;3.8;0.7;4.2;-6.9;1.1;34.9
05.01.2019 13:00;61.2;4.3;0.7;4.9;-6.8;1.1;31.4
05.01.2019 14:00;64.4;4.2;0.6;4.7;-6.0;1.5;28.4
05.01.2019 15:00;61.6;3.8;0.5;4.0;-5.3;1.0;16.0
05.01.2019 16:00;60.9;2.7;0.7;2.8;-4.8;1.1;6.6
05.01.2019 17:00;64.3;1.6;0.4;1.6;-3.6;0.9;-0.7
05.01.2019 18:00;60.8;2.2;0.5;2.2;-3.6;0.7;-2.5
05.01.2019 19:00;57.6;2.6;0.2;2.6;-4.0;0.9;-2.5
05.01.2019 20:00;58.9;2.6;0.6;2.6;-3.6;1.0;-2.6
05.01.2019 21:00;56.7;3.0;0.2;3.0;-4.4;0.8;-2.6
05.01.2019 22:00;52.0;3.8;0.2;3.8;-4.6;0.6;-2.5
05.01.2019 23:00;49.5;3.4;0.3;3.4;-4.5;0.8;-2.4
06.01.2019 00:00;48.8;3.1;0.2;3.1;-4.6;0.7;-2.4
06.01.2019 01:00;50.7;2.4;0.1;2.3;-4.6;0.6;-2.4
06.01.2019 02:00;53.5;2.0;0.0;2.0;-4.5;0.7;-2.4
06.01.2019 03:00;55.2;2.0;0.1;2.0;-4.1;0.2;-2.5
06.01.2019 04:00;55.9;2.0;0.1;2.0;-4.1;0.2;-2.5
06.01.2019 05:00;56.7;2.1;0.8;2.2;-4.0;0.4;-2.6
06.01.2019 06:00;57.6;1.9;0.6;1.9;-4.0;0.5;-2.6
06.01.2019 07:00;56.5;2.2;0.5;2.2;-4.0;0.2;-2.5
06.01.2019 08:00;57.0;2.2;0.3;2.2;-4.0;0.1;-2.1
06.01.2019 09:00;54.9;2.4;0.4;2.4;-4.0;0.2;14.7
06.01.2019 10:00;53.6;2.5;0.1;2.8;-4.0;0.1;65.8
06.01.2019 11:00;53.9;2.3;0.1;2.7;-4.0;0.0;97.5
06.01.2019 12:00;52.4;2.2;0.1;2.6;-3.9;0.1;135.5
06.01.2019 13:00;53.0;2.1;0.1;2.6;-4.0;0.2;126.7
06.01.2019 14:00;53.0;2.2;0.1;2.6;-3.9;0.0;136.3
06.01.2019 15:00;54.4;2.3;0.2;2.8;-3.9;0.1;108.0
06.01.2019 16:00;56.9;2.4;0.2;2.7;-3.9;0.0;64.3
06.01.2019 17:00;54.3;2.3;0.2;2.4;-4.0;0.0;12.5
06.01.2019 18:00;50.2;4.3;0.5;4.3;-4.5;0.1;-2.6
06.01.2019 19:00;49.2;4.5;0.9;4.5;-4.6;0.1;-2.6
06.01.2019 20:00;46.1;4.1;0.6;4.1;-5.0;0.1;-2.7
06.01.2019 21:00;43.6;5.0;0.7;5.1;-5.2;0.0;-2.6
06.01.2019 22:00;44.5;4.5;1.0;4.5;-5.1;0.0;-2.5
06.01.2019 23:00;46.0;4.2;0.9;4.2;-5.1;0.0;-2.5
07.01.2019 00:00;40.2;4.3;1.2;4.3;-5.3;0.0;-2.5
07.01.2019 01:00;38.4;3.7;1.2;3.8;-5.3;0.0;-2.5
07.01.2019 02:00;43.6;3.2;0.8;3.2;-5.3;0.0;-2.5
07.01.2019 03:00;41.6;3.0;0.6;3.0;-5.3;0.1;-2.6
07.01.2019 04:00;41.4;3.0;0.6;3.0;-5.4;0.0;-2.8
07.01.2019 05:00;42.4;3.6;0.6;3.7;-5.4;0.0;-2.6
07.01.2019 06:00;41.4;3.7;0.5;3.7;-5.5;0.0;-2.6
07.01.2019 07:00;38.7;4.6;0.6;4.6;-5.6;0.0;-2.5
07.01.2019 08:00;38.5;5.2;0.6;5.2;-5.5;0.0;-2.3
07.01.2019 09:00;34.0;6.9;0.8;7.2;-5.5;0.0;7.3
07.01.2019 10:00;33.6;6.9;1.0;8.3;-5.4;0.0;32.2
07.01.2019 11:00;38.0;5.3;0.9;6.9;-5.1;0.0;63.8
07.01.2019 12:00;41.3;3.9;1.0;5.4;-4.8;0.0;95.3
07.01.2019 13:00;44.1;3.9;0.7;5.5;-4.2;0.0;114.0
07.01.2019 14:00;44.7;6.0;1.1;8.5;-4.0;0.0;111.9
07.01.2019 15:00;51.8;4.9;0.7;6.3;-3.5;0.0;90.0
07.01.2019 16:00;48.6;5.6;0.9;6.8;-4.0;0.0;64.5
07.01.2019 17:00;44.3;13.7;0.7;14.7;-4.6;0.0;13.9
07.01.2019 18:00;43.4;6.7;1.4;6.7;-5.8;0.0;-2.8
07.01.2019 19:00;49.2;4.2;1.3;4.2;-6.7;0.0;-3.2
07.01.2019 20:00;58.5;2.5;0.5;2.6;-7.5;0.0;-3.8
07.01.2019 21:00;48.7;9.0;0.8;9.1;-8.2;0.0;-3.4
07.01.2019 22:00;50.2;6.6;1.6;6.6;-7.8;0.0;-2.4
07.01.2019 23:00;48.1;8.0;1.8;8.7;-7.8;0.0;-2.2
08.01.2019 00:00;57.0;3.9;0.9;4.2;-6.8;0.0;-2.3
08.01.2019 01:00;41.8;12.4;1.8;12.6;-7.4;0.0;-2.9
08.01.2019 02:00;53.5;3.1;1.0;3.1;-6.9;0.0;-2.2
08.01.2019 03:00;58.4;1.4;0.6;1.4;-6.6;0.1;-2.1
08.01.2019 04:00;64.1;3.3;0.4;3.3;-6.0;0.3;-1.9
08.01.2019 05:00;70.1;0.9;0.4;0.9;-5.2;0.3;-1.9
08.01.2019 06:00;63.7;3.2;0.4;3.4;-5.0;0.7;-2.1
08.01.2019 07:00;51.7;8.4;0.6;8.9;-5.0;0.8;-2.2
08.01.2019 08:00;60.0;3.7;0.3;3.8;-4.3;0.5;-2.0
08.01.2019 09:00;54.1;8.6;0.5;8.9;-4.3;0.4;4.1
08.01.2019 10:00;39.1;19.2;0.8;23.3;-3.9;0.3;19.2
08.01.2019 11:00;48.8;11.4;1.0;14.9;-1.8;1.1;35.6
08.01.2019 12:00;59.1;1.5;;1.7;-1.3;0.5;95.1
08.01.2019 13:00;62.2;1.5;;1.7;-1.7;0.6;96.2
08.01.2019 14:00;60.8;1.7;;1.9;-1.9;0.9;80.8
08.01.2019 15:00;61.5;1.9;;2.1;-2.0;0.4;74.4
08.01.2019 16:00;63.4;2.0;;2.1;-2.6;0.5;26.2
08.01.2019 17:00;59.7;2.7;;2.8;-3.1;0.8;4.4
08.01.2019 18:00;64.9;2.2;;2.3;-3.6;0.0;-2.4
08.01.2019 19:00;66.7;1.6;;1.6;-4.4;0.3;-2.5
08.01.2019 20:00;67.6;1.8;;1.8;-4.6;0.1;-2.5
08.01.2019 21:00;68.5;1.6;;1.6;-4.6;0.0;-2.3
08.01.2019 22:00;69.9;1.5;;1.5;-4.5;0.1;-2.4
08.01.2019 23:00;68.8;1.6;;1.6;-4.5;0.4;-2.3
09.01.2019 00:00;67.5;1.7;;1.7;-4.4;0.3;-2.4
09.01.2019 01:00;68.1;1.6;;1.6;-4.7;0.5;-2.4
09.01.2019 02:00;68.5;1.7;;1.7;-4.8;0.5;-2.3
09.01.2019 03:00;68.7;1.6;;1.6;-5.1;0.9;-2.3
09.01.2019 04:00;69.9;1.4;;1.4;-5.6;1.6;-2.3
09.01.2019 05:00;69.7;1.4;;1.4;-5.4;1.0;-2.2
09.01.2019 06:00;72.2;1.0;;1.0;-5.8;0.2;-2.2
09.01.2019 07:00;69.8;1.3;;1.3;-6.2;0.7;-2.3
09.01.2019 08:00;68.1;1.6;;1.6;-6.5;2.0;-2.3
09.01.2019 09:00;67.1;1.7;;1.7;-6.5;1.3;3.8
09.01.2019 10:00;68.4;1.5;;1.6;-6.6;0.4;49.3
09.01.2019 11:00;69.0;1.4;;1.5;-6.8;0.7;77.9
09.01.2019 12:00;69.2;1.8;;2.0;-6.8;0.3;78.3
09.01.2019 13:00;68.3;1.7;;1.9;-7.1;0.6;94.0
09.01.2019 14:00;70.0;2.1;;2.5;-7.1;0.3;108.5
09.01.2019 15:00;70.6;2.1;;2.4;-7.3;0.2;81.0
09.01.2019 16:00;70.8;2.6;;2.8;-7.6;0.2;51.1
09.01.2019 17:00;70.1;2.6;0.8;2.7;-8.1;0.1;11.0
09.01.2019 18:00;69.1;2.8;0.6;2.8;-8.2;0.1;-2.1
09.01.2019 19:00;67.0;3.0;0.5;3.1;-8.3;0.0;-2.5
09.01.2019 20:00;64.6;3.3;0.3;3.3;-8.6;0.1;-2.6
09.01.2019 21:00;63.5;3.6;0.4;3.7;-8.6;0.0;-3.1
09.01.2019 22:00;63.7;3.7;0.4;3.7;-8.4;0.0;-2.7
09.01.2019 23:00;59.8;4.3;0.6;4.3;-8.6;0.0;-3.0
10.01.2019 00:00;58.1;5.2;0.9;5.3;-9.0;0.0;-2.6
10.01.2019 01:00;60.6;3.1;0.4;3.1;-8.8;0.0;-2.6
10.01.2019 02:00;58.7;2.7;0.4;2.7;-9.1;0.0;-2.7
10.01.2019 03:00;57.5;2.8;0.4;2.8;-9.1;0.0;-2.7
10.01.2019 04:00;56.5;3.0;0.5;3.0;-9.2;0.0;-2.6
10.01.2019 05:00;55.0;3.3;0.6;3.3;-9.0;0.0;-2.4
10.01.2019 06:00;52.8;3.3;0.6;3.3;-9.1;0.0;-2.7
10.01.2019 07:00;50.7;3.9;0.5;3.9;-9.6;0.0;-3.0
10.01.2019 08:00;50.7;3.5;0.5;3.5;-9.6;0.0;-2.8
10.01.2019 09:00;48.4;4.2;0.7;4.4;-9.7;0.0;16.2
10.01.2019 10:00;45.9;5.7;1.0;6.7;-9.8;0.0;49.7
10.01.2019 11:00;48.2;5.0;1.3;6.2;-9.4;0.0;102.3
10.01.2019 12:00;;;1.0;;-9.2;0.0;131.8
10.01.2019 13:00;;;1.3;;-8.8;0.1;195.3
10.01.2019 14:00;50.8;2.7;1.3;3.4;-8.2;0.0;204.9
10.01.2019 15:00;51.3;2.8;1.1;3.8;-8.2;0.0;187.5
10.01.2019 16:00;50.0;3.7;0.9;4.3;-8.1;0.0;102.7
10.01.2019 17:00;44.8;7.4;1.4;7.8;-8.3;0.0;15.9
10.01.2019 18:00;40.0;10.6;1.7;10.7;-8.7;0.0;-2.6
10.01.2019 19:00;38.7;9.9;2.0;10.0;-8.8;0.0;-2.6
10.01.2019 20:00;37.6;9.8;1.8;9.9;-8.8;0.0;-2.6
10.01.2019 21:00;34.8;11.1;1.8;11.2;-9.0;0.1;-2.9
10.01.2019 22:00;31.6;13.2;3.1;13.3;-8.9;0.0;-2.9
10.01.2019 23:00;29.4;13.3;2.7;13.5;-9.3;0.0;-3.2
11.01.2019 00:00;31.6;9.9;1.8;10.0;-9.5;0.0;-2.9
11.01.2019 01:00;31.4;10.9;2.2;11.0;-9.5;0.0;-2.5
11.01.2019 02:00;35.6;8.1;2.3;8.1;-9.3;0.0;-3.0
11.01.2019 03:00;31.2;10.5;2.1;11.1;-9.8;0.0;-2.6
11.01.2019 04:00;30.1;10.4;1.8;10.8;-10.0;0.0;-2.8
11.01.2019 05:00;28.7;9.5;1.4;9.6;-10.3;0.0;-2.9
11.01.2019 06:00;29.9;10.8;2.0;10.9;-10.2;0.0;-3.2
11.01.2019 07:00;30.8;11.0;2.3;11.3;-10.3;0.0;-3.1
11.01.2019 08:00;36.6;9.0;2.4;9.1;-10.6;0.0;-4.6
11.01.2019 09:00;43.7;5.9;2.9;6.3;-11.2;0.0;8.0
11.01.2019 10:00;45.2;5.1;2.5;6.1;-11.3;0.0;73.3
11.01.2019 11:00;46.1;6.0;2.6;8.3;-11.0;0.0;186.1
11.01.2019 12:00;48.4;4.8;2.7;6.9;-10.7;0.0;187.5
11.01.2019 13:00;54.6;3.0;1.6;4.3;-9.9;0.0;372.0
11.01.2019 14:00;55.6;3.5;1.6;4.6;-9.7;0.0;166.4
11.01.2019 15:00;56.1;4.8;1.9;6.0;-9.4;0.0;133.9
11.01.2019 16:00;58.1;3.8;1.4;4.4;-9.6;0.0;95.3
11.01.2019 17:00;57.4;6.7;1.4;7.1;-10.0;0.0;16.5
11.01.2019 18:00;61.0;3.7;0.8;3.8;-10.6;0.0;-3.2
11.01.2019 19:00;62.2;4.2;0.8;4.3;-10.7;0.1;-2.8
11.01.2019 20:00;63.6;2.9;0.6;3.0;-10.8;0.3;-2.5
11.01.2019 21:00;58.9;6.2;0.8;6.3;-10.8;0.3;-2.4
11.01.2019 22:00;65.7;2.5;0.6;2.5;-9.7;0.5;-2.2
11.01.2019 23:00;74.4;0.9;0.1;0.9;-9.0;0.5;-2.2
12.01.2019 00:00;72.3;1.1;0.2;1.2;-8.4;0.8;-2.3
12.01.2019 01:00;71.6;1.0;0.1;1.0;-7.8;0.5;-2.3
12.01.2019 02:00;70.1;1.2;0.1;1.3;-7.5;0.2;-2.3
12.01.2019 03:00;67.4;1.7;0.1;1.7;-7.3;0.1;-2.4
12.01.2019 04:00;65.4;1.5;0.1;1.6;-6.8;0.1;-2.3
12.01.2019 05:00;65.3;1.8;0.2;1.8;-6.3;0.4;-2.3
12.01.2019 06:00;62.6;2.3;0.1;2.4;-6.2;0.1;-2.3
12.01.2019 07:00;60.9;2.7;0.1;2.8;-5.9;0.0;-2.3
12.01.2019 08:00;59.4;2.7;0.2;2.8;-5.6;0.0;-2.3
12.01.2019 09:00;57.6;3.6;0.2;3.8;-5.0;0.0;0.8
12.01.2019 10:00;54.8;4.8;0.1;5.5;-4.9;0.0;15.8
12.01.2019 11:00;56.2;4.1;0.2;4.9;-4.4;0.0;33.8
12.01.2019 12:00;56.1;4.5;0.3;5.5;-3.8;0.0;36.3
12.01.2019 13:00;60.0;3.8;0.6;4.6;-3.2;0.0;34.9
12.01.2019 14:00;57.3;5.1;0.6;6.2;-3.3;0.0;34.7
12.01.2019 15:00;60.5;3.5;0.6;4.5;-3.2;0.0;103.6
12.01.2019 16:00;62.9;2.5;0.7;2.9;-2.9;0.0;87.7
12.01.2019 17:00;56.2;5.0;0.7;5.3;-3.7;0.0;8.0
12.01.2019 18:00;48.8;10.0;1.3;10.1;-5.1;0.0;-3.0
12.01.2019 19:00;51.2;5.6;1.6;5.7;-5.9;0.0;-2.8
12.01.2019 20:00;52.9;5.0;1.4;5.1;-6.5;0.0;-2.5
12.01.2019 21:00;52.3;6.0;1.8;6.1;-6.2;0.0;-2.3
12.01.2019 22:00;55.7;4.5;1.7;4.7;-5.8;0.0;-2.4
12.01.2019 23:00;50.2;4.9;1.7;5.0;-5.8;1.0;-2.4
13.01.2019 00:00;51.0;6.9;1.4;7.0;-5.8;1.1;-2.4
13.01.2019 01:00;46.8;5.9;1.3;6.0;-5.9;1.1;-2.3
13.01.2019 02:00;47.0;8.9;1.8;8.9;-6.0;1.7;-2.4
13.01.2019 03:00;46.0;7.5;1.2;7.5;-5.8;2.3;-2.4
13.01.2019 04:00;38.8;11.8;1.4;12.0;-4.9;1.4;-2.4
13.01.2019 05:00;57.3;1.6;3.6;1.7;-2.9;1.3;-1.6
13.01.2019 06:00;55.8;1.6;3.1;1.7;-2.8;1.0;-1.9
13.01.2019 07:00;57.8;1.7;0.4;1.8;-2.8;0.2;-1.8
13.01.2019 08:00;57.0;1.6;0.4;1.7;-2.5;0.3;-1.7
13.01.2019 09:00;55.7;1.5;0.3;1.6;-1.9;0.7;7.7
13.01.2019 10:00;45.2;8.5;0.8;9.8;-4.0;0.9;32.6
13.01.2019 11:00;45.4;9.0;0.6;10.4;-4.0;1.4;34.1
13.01.2019 12:00;44.9;7.4;0.6;8.9;-3.9;2.0;45.0
13.01.2019 13:00;38.9;12.3;0.7;14.7;-3.9;2.7;21.0
13.01.2019 14:00;32.5;17.9;0.9;22.5;-3.8;2.8;12.4
13.01.2019 15:00;35.4;14.2;0.7;16.1;-3.6;3.7;5.8
13.01.2019 16:00;30.0;20.4;0.9;23.3;-3.3;1.6;4.6
13.01.2019 17:00;24.7;25.4;0.9;26.6;-3.1;2.6;-0.8
13.01.2019 18:00;16.7;34.0;0.9;36.1;-3.2;1.2;-2.4
13.01.2019 19:00;20.4;29.6;1.6;32.1;-3.2;2.9;-2.4
13.01.2019 20:00;26.4;24.7;1.1;25.1;-3.1;4.7;-2.4
13.01.2019 21:00;28.7;18.0;1.1;18.2;-2.9;4.7;-2.4
13.01.2019 22:00;33.1;8.5;0.6;8.6;-2.8;4.0;-2.3
13.01.2019 23:00;47.7;4.5;0.3;4.6;-2.4;4.1;-2.3
14.01.2019 00:00;44.6;8.1;0.5;8.3;-2.2;1.2;-2.4
14.01.2019 01:00;46.8;7.9;1.5;8.0;-1.7;1.0;-2.2
14.01.2019 02:00;60.9;1.4;2.1;1.5;-0.2;1.2;-1.3
14.01.2019 03:00;63.3;1.3;1.7;1.4;-0.3;0.4;-1.4
14.01.2019 04:00;65.2;1.2;3.9;1.3;-0.8;2.6;-1.9
14.01.2019 05:00;66.0;1.2;2.6;1.3;-0.8;1.3;-1.6
14.01.2019 06:00;62.5;1.4;2.2;1.5;-1.5;4.5;-2.2
14.01.2019 07:00;65.4;1.6;2.4;1.7;-2.2;2.4;-1.9
14.01.2019 08:00;72.1;1.5;0.9;1.6;-2.5;0.2;-1.3
14.01.2019 09:00;73.1;1.6;2.0;1.6;-3.3;0.5;5.6
14.01.2019 10:00;70.7;1.9;1.2;2.1;-3.5;0.4;34.8
14.01.2019 11:00;71.8;1.7;1.8;1.9;-3.5;0.1;69.8
14.01.2019 12:00;69.9;2.3;2.4;2.5;-3.8;1.4;48.5
14.01.2019 13:00;69.6;2.1;2.5;2.4;-3.8;0.6;86.2
14.01.2019 14:00;69.0;2.7;2.2;3.5;-3.9;0.6;65.7
14.01.2019 15:00;69.0;2.5;3.2;2.7;-4.0;0.7;35.0
14.01.2019 16:00;68.9;2.0;;2.2;-3.8;1.2;21.6
14.01.2019 17:00;68.3;2.2;;2.3;-3.9;1.6;3.1
14.01.2019 18:00;69.1;2.3;3.4;2.3;-4.0;0.7;-2.0
14.01.2019 19:00;67.1;2.5;5.3;2.6;-4.1;1.1;-2.2
14.01.2019 20:00;65.6;2.9;8.4;3.0;-4.2;0.8;-2.2
14.01.2019 21:00;64.4;3.0;4.7;3.1;-4.2;0.5;-2.2
14.01.2019 22:00;64.8;2.9;4.5;3.0;-4.9;0.7;-2.3
14.01.2019 23:00;65.0;2.8;2.4;2.9;-5.2;0.1;-2.2
15.01.2019 00:00;64.4;2.7;4.0;2.8;-5.4;0.8;-2.3
15.01.2019 01:00;63.9;2.6;0.8;2.6;-5.5;0.4;-2.4
15.01.2019 02:00;67.9;2.1;5.1;2.2;-5.6;0.2;-2.5
15.01.2019 03:00;68.5;1.9;0.7;2.0;-5.7;0.0;-2.4
15.01.2019 04:00;67.2;1.7;1.3;1.8;-6.2;0.2;-2.3
15.01.2019 05:00;68.3;1.7;1.5;1.7;-6.1;0.0;-2.4
15.01.2019 06:00;66.1;1.9;0.8;2.0;-6.0;0.0;-2.5
15.01.2019 07:00;59.7;4.5;0.7;4.6;-7.0;0.0;-2.9
