Station: Dübendorf-Empa
Vorstädtisch
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NMVOC [ppm];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.01.2019 01:00;42.1;10.1;2.1;0.21;30.9;28.5;0.6;0.1;11.0;5.0;0.0;0.0
01.01.2019 02:00;43.6;8.5;0.9;0.20;19.6;18.8;0.3;0.0;8.9;4.8;0.0;0.0
01.01.2019 03:00;42.3;8.8;0.6;0.21;19.0;18.0;0.3;0.0;9.2;4.7;0.0;0.0
01.01.2019 04:00;44.9;6.8;0.5;0.20;15.8;15.3;0.3;0.0;7.1;4.4;0.0;0.0
01.01.2019 05:00;43.2;7.8;0.5;0.21;17.3;16.9;0.3;0.0;8.3;4.3;0.0;0.0
01.01.2019 06:00;46.2;6.8;0.3;0.19;14.7;14.3;0.2;0.0;7.1;4.3;0.0;0.0
01.01.2019 07:00;49.2;6.5;0.4;0.18;11.5;11.2;0.2;0.0;6.9;4.3;0.0;0.0
01.01.2019 08:00;46.6;6.7;0.5;0.18;10.8;10.5;0.2;0.0;7.4;4.3;0.0;0.0
01.01.2019 09:00;42.4;9.0;0.6;0.19;12.4;12.1;0.2;0.0;9.6;4.4;0.0;4.0
01.01.2019 10:00;43.8;9.5;0.5;0.19;12.4;12.0;0.2;0.0;10.2;4.4;0.0;26.5
01.01.2019 11:00;39.8;10.8;0.6;0.19;11.8;11.4;0.2;0.0;12.0;4.5;0.0;40.1
01.01.2019 12:00;43.1;9.9;0.5;0.19;12.8;12.4;0.2;0.0;11.3;5.0;0.0;101.3
01.01.2019 13:00;48.1;6.5;0.5;0.18;9.0;8.6;0.2;0.0;7.6;5.3;0.0;117.7
01.01.2019 14:00;49.7;6.5;0.5;0.19;7.0;6.6;0.1;0.0;7.7;5.4;0.0;119.4
01.01.2019 15:00;42.1;11.1;0.5;0.18;7.6;7.2;0.2;0.0;12.1;5.5;0.0;38.3
01.01.2019 16:00;36.5;13.9;0.5;0.20;11.1;10.5;0.3;0.0;14.7;5.2;0.0;6.1
01.01.2019 17:00;33.1;15.7;0.5;0.21;7.5;6.9;0.2;0.0;16.4;5.2;0.0;0.8
01.01.2019 18:00;42.3;11.5;0.5;0.19;5.4;4.7;0.2;0.0;12.1;4.9;0.0;0.0
01.01.2019 19:00;54.1;8.3;0.4;0.17;4.1;3.5;0.1;0.0;8.7;5.0;0.0;0.0
01.01.2019 20:00;55.2;6.2;0.3;0.16;1.9;1.7;0.1;0.0;6.6;5.3;0.0;0.0
01.01.2019 21:00;54.4;6.0;0.4;0.19;2.0;1.7;0.1;0.0;6.4;4.8;0.0;-0.1
01.01.2019 22:00;51.5;6.6;0.4;0.17;2.5;2.1;0.1;0.0;7.2;4.9;0.0;0.0
01.01.2019 23:00;48.0;6.1;0.5;0.18;4.0;3.7;0.1;0.0;6.6;5.0;0.0;0.0
02.01.2019 00:00;48.4;5.6;0.4;0.17;3.7;3.4;0.1;0.0;6.0;4.8;0.1;-1.7
02.01.2019 01:00;47.7;5.2;0.5;0.17;4.1;3.4;0.1;0.0;5.7;4.6;0.0;-0.7
02.01.2019 02:00;48.6;4.3;0.4;0.17;4.1;3.7;0.1;0.0;4.6;4.6;0.0;-0.1
02.01.2019 03:00;48.6;5.0;0.4;0.16;3.8;3.4;0.1;0.0;5.2;4.4;0.0;-0.3
02.01.2019 04:00;47.3;4.6;0.4;0.16;4.0;3.4;0.1;0.0;5.0;4.1;0.4;-0.5
02.01.2019 05:00;47.7;8.1;0.5;0.16;4.2;3.4;0.1;0.0;8.6;3.7;0.0;-0.2
02.01.2019 06:00;56.1;8.9;0.5;0.16;3.0;1.8;0.1;0.0;9.2;2.9;0.1;-0.8
02.01.2019 07:00;64.2;6.0;0.5;0.15;3.7;2.4;0.0;0.0;6.4;2.5;0.0;-0.5
02.01.2019 08:00;57.5;15.4;0.7;0.17;5.6;2.9;0.2;0.0;15.7;2.2;0.0;-0.1
02.01.2019 09:00;55.6;19.5;0.8;0.17;6.6;3.4;0.2;0.0;20.2;2.3;0.0;12.2
02.01.2019 10:00;61.3;16.7;0.9;0.16;6.4;3.6;0.1;0.0;17.7;2.8;0.0;39.6
02.01.2019 11:00;66.0;11.7;0.7;0.16;6.9;3.7;0.1;0.0;13.1;3.0;0.0;62.9
02.01.2019 12:00;68.7;8.8;0.6;0.16;8.6;4.6;0.1;0.0;10.0;3.0;0.0;108.6
02.01.2019 13:00;69.0;8.2;0.5;0.16;9.2;4.9;0.1;0.0;9.7;3.4;0.0;170.6
02.01.2019 14:00;65.8;10.4;0.9;0.16;9.1;4.9;0.1;0.0;12.5;3.9;0.0;196.3
02.01.2019 15:00;61.6;13.3;0.9;0.17;9.2;5.2;0.1;0.0;15.5;3.6;0.0;124.3
02.01.2019 16:00;59.5;14.3;0.8;0.17;9.9;5.6;0.2;0.0;16.0;3.1;0.0;60.1
02.01.2019 17:00;54.2;17.9;0.6;0.18;9.8;5.8;0.2;0.0;18.9;2.9;0.0;6.7
02.01.2019 18:00;52.4;19.9;0.8;0.18;9.4;5.5;0.2;0.0;20.5;2.5;0.0;-0.6
02.01.2019 19:00;44.5;27.0;0.5;0.20;8.3;5.2;0.3;0.1;27.6;1.9;0.0;-1.0
02.01.2019 20:00;26.5;42.2;1.2;0.25;10.0;6.6;0.5;0.1;43.3;1.4;0.1;-0.0
02.01.2019 21:00;61.2;11.7;0.5;0.21;4.9;3.3;0.2;0.0;12.2;-0.2;0.8;-1.0
02.01.2019 22:00;25.8;47.5;0.5;0.23;11.0;4.7;0.4;0.1;49.0;-0.4;0.0;-1.0
02.01.2019 23:00;18.0;52.1;0.7;0.26;19.1;7.2;0.5;0.1;53.6;-1.2;0.0;-1.0
03.01.2019 00:00;8.7;51.4;0.9;0.28;18.6;7.8;0.7;0.1;53.3;-2.0;0.0;-1.0
03.01.2019 01:00;8.7;43.6;1.1;0.28;11.8;6.8;0.5;0.1;45.8;-2.7;0.0;-1.0
03.01.2019 02:00;3.9;42.9;1.5;0.29;11.7;6.9;0.6;0.1;55.1;-3.2;0.0;-1.0
03.01.2019 03:00;0.9;42.6;1.7;0.30;11.3;6.8;0.6;0.1;58.1;-3.8;0.0;-1.0
03.01.2019 04:00;0.8;40.1;2.1;0.30;10.7;6.6;0.5;0.1;53.0;-4.3;0.0;-1.0
03.01.2019 05:00;0.7;38.4;2.1;0.33;10.0;6.6;0.6;0.1;61.9;-4.7;0.0;-1.0
03.01.2019 06:00;0.7;37.5;2.6;0.30;11.9;7.9;0.5;0.1;66.3;-4.9;0.0;-1.0
03.01.2019 07:00;1.5;35.4;1.3;0.28;15.3;12.1;0.5;0.1;50.5;-5.2;0.0;-0.5
03.01.2019 08:00;1.0;39.4;1.1;0.29;10.7;8.9;0.5;0.1;60.2;-5.2;0.0;-0.8
03.01.2019 09:00;2.1;42.0;1.6;0.35;16.2;12.6;0.7;0.1;100.6;-5.2;0.0;16.6
03.01.2019 10:00;6.3;42.4;2.6;0.38;14.5;11.2;1.0;0.1;119.2;-4.5;0.0;84.0
03.01.2019 11:00;11.7;37.5;2.4;0.33;14.6;10.2;0.8;0.1;101.2;-3.5;0.0;179.8
03.01.2019 12:00;19.9;35.9;3.1;0.34;15.3;10.9;0.8;0.1;88.3;-1.6;0.0;318.0
03.01.2019 13:00;43.4;20.2;1.7;0.24;14.1;10.0;0.4;0.1;35.4;0.3;0.0;346.9
03.01.2019 14:00;43.8;30.4;1.3;0.25;14.6;8.9;0.5;0.1;40.7;0.7;0.0;168.8
03.01.2019 15:00;45.4;22.6;1.0;0.22;16.3;8.2;0.4;0.1;26.8;0.5;0.0;89.7
03.01.2019 16:00;48.6;20.2;0.9;0.20;11.7;6.7;0.3;0.1;22.4;0.5;0.0;47.0
03.01.2019 17:00;39.0;29.5;1.0;0.24;12.8;6.7;0.4;0.1;31.6;0.4;0.0;9.4
03.01.2019 18:00;18.0;47.5;2.2;0.31;15.9;8.7;0.6;0.1;49.7;0.1;0.0;0.0
03.01.2019 19:00;7.3;56.7;2.4;0.34;18.7;11.0;0.9;0.1;63.0;0.0;0.0;0.0
03.01.2019 20:00;5.0;66.3;1.8;0.34;20.7;9.2;0.8;0.1;75.1;0.1;0.0;0.0
03.01.2019 21:00;22.6;44.1;1.7;0.29;16.4;8.2;0.6;0.1;46.3;-0.1;0.0;0.0
03.01.2019 22:00;34.5;30.8;1.8;0.26;11.8;7.5;0.5;0.1;31.8;-0.6;0.0;0.0
03.01.2019 23:00;30.3;32.7;1.6;0.27;13.0;8.7;0.6;0.1;35.4;-0.7;0.0;0.0
04.01.2019 00:00;25.2;33.8;1.4;0.28;13.9;10.0;0.6;0.1;35.2;-0.8;0.0;-0.1
04.01.2019 01:00;32.2;26.1;1.4;0.25;13.9;8.9;0.5;;26.9;-0.9;0.0;0.0
04.01.2019 02:00;27.2;27.5;1.6;0.24;14.0;8.8;0.5;;28.1;-1.1;0.0;0.0
04.01.2019 03:00;21.5;30.7;1.9;0.24;14.0;8.9;0.5;;31.7;-1.2;0.0;0.0
04.01.2019 04:00;13.2;38.0;2.0;0.26;15.0;9.6;0.5;;39.6;-1.2;0.0;0.0
04.01.2019 05:00;14.9;34.3;1.9;0.25;16.2;10.5;0.5;;35.5;-1.4;0.0;-0.5
04.01.2019 06:00;6.8;39.9;2.5;0.28;17.3;11.1;0.6;;46.2;-2.2;0.0;-0.1
04.01.2019 07:00;1.3;45.9;2.8;0.35;17.5;11.6;0.6;;63.3;-2.4;0.0;-0.5
04.01.2019 08:00;0.6;43.7;3.4;0.34;17.6;11.6;0.8;;83.4;-3.0;0.0;-0.7
04.01.2019 09:00;1.8;47.9;3.1;0.40;18.7;12.7;1.0;;113.1;-3.1;0.0;16.7
04.01.2019 10:00;7.2;44.0;3.8;0.38;22.7;14.3;1.1;0.1;105.8;-2.2;0.0;95.3
04.01.2019 11:00;18.5;33.6;2.9;0.32;22.8;15.2;0.8;0.1;68.0;-0.8;0.0;251.3
04.01.2019 12:00;39.2;23.4;2.0;0.25;17.8;11.8;0.5;0.1;36.5;0.6;0.0;294.8
04.01.2019 13:00;41.8;25.2;1.7;0.24;22.9;11.5;0.4;0.1;38.7;2.0;0.0;346.7
04.01.2019 14:00;60.9;12.7;1.1;0.19;11.4;7.0;0.2;0.0;16.5;2.9;0.0;317.5
04.01.2019 15:00;62.5;13.0;1.0;0.18;9.7;5.5;0.2;0.0;15.2;2.7;0.0;130.3
04.01.2019 16:00;54.9;19.8;1.0;0.20;11.3;5.3;0.3;0.0;22.3;2.5;0.0;80.7
04.01.2019 17:00;37.4;34.7;0.9;0.23;14.5;7.6;0.4;0.1;36.8;1.8;0.0;15.1
04.01.2019 18:00;28.6;41.6;1.2;0.28;17.6;9.1;0.8;0.1;44.3;1.1;0.0;0.0
04.01.2019 19:00;8.2;60.5;1.7;0.34;20.9;10.7;0.9;0.1;70.4;1.1;0.0;0.0
04.01.2019 20:00;3.4;64.1;2.2;0.36;24.3;12.6;1.0;0.1;79.2;0.7;0.0;0.0
04.01.2019 21:00;1.8;63.7;2.7;0.43;24.6;14.1;1.2;0.1;88.9;0.5;0.0;0.0
04.01.2019 22:00;4.7;55.1;2.1;0.36;21.8;14.0;1.1;0.2;63.7;0.5;0.0;0.0
04.01.2019 23:00;1.8;59.0;2.2;0.47;22.3;14.1;1.4;0.1;88.0;0.3;0.0;0.0
05.01.2019 00:00;26.7;31.3;1.3;0.28;25.6;17.9;0.8;0.1;33.0;1.0;0.0;0.0
05.01.2019 01:00;29.5;28.1;1.2;0.27;23.7;19.6;0.7;0.1;28.8;1.0;0.0;0.0
05.01.2019 02:00;36.9;18.4;1.0;0.26;22.7;19.2;0.5;0.1;19.0;1.1;0.0;0.0
05.01.2019 03:00;22.8;26.3;1.3;0.29;20.7;17.3;0.6;0.1;27.1;0.7;0.0;0.0
05.01.2019 04:00;13.7;31.6;1.6;0.31;19.2;16.0;0.7;0.1;32.7;0.5;0.0;0.0
05.01.2019 05:00;24.5;24.3;1.2;0.28;19.7;16.2;0.6;0.1;24.9;0.6;0.0;0.0
05.01.2019 06:00;15.7;33.1;2.0;0.27;21.5;17.5;0.6;0.1;34.5;0.4;0.0;0.0
05.01.2019 07:00;10.2;38.3;2.4;0.28;21.0;17.1;0.6;0.1;41.6;0.3;0.0;0.0
05.01.2019 08:00;36.9;18.8;1.4;0.23;19.6;16.2;0.5;0.1;19.4;0.8;0.0;0.0
05.01.2019 09:00;41.6;17.4;1.1;0.22;18.5;15.7;0.4;0.1;18.5;-0.0;0.4;4.6
05.01.2019 10:00;42.2;17.7;1.2;0.23;20.1;16.8;0.4;0.1;19.8;0.1;0.2;18.5
05.01.2019 11:00;37.5;21.0;1.1;0.25;21.5;18.3;0.5;0.1;24.3;-0.0;0.8;40.1
05.01.2019 12:00;44.7;21.0;1.1;0.23;14.3;12.2;0.3;0.1;23.9;0.2;1.1;39.5
05.01.2019 13:00;49.0;19.7;0.9;0.23;8.6;7.4;0.2;0.1;22.5;0.2;1.4;48.4
05.01.2019 14:00;49.5;21.7;0.7;0.22;6.0;5.1;0.2;0.1;24.9;0.5;1.1;45.9
05.01.2019 15:00;45.3;23.6;0.6;0.22;6.1;5.1;0.3;0.1;26.3;0.7;0.9;29.3
05.01.2019 16:00;36.1;28.9;0.6;0.23;7.4;6.0;0.3;0.1;32.0;0.6;0.9;22.5
05.01.2019 17:00;26.3;36.6;0.7;0.26;9.7;7.0;0.5;0.1;39.3;0.8;0.1;4.3
05.01.2019 18:00;8.4;53.9;1.1;0.31;13.7;8.7;0.6;0.1;60.5;0.9;0.0;0.0
05.01.2019 19:00;2.8;63.6;1.4;0.35;19.9;10.8;0.9;0.1;83.7;1.0;0.0;0.0
05.01.2019 20:00;2.2;61.6;1.6;0.43;20.0;12.4;1.1;0.1;85.2;1.1;0.0;0.0
05.01.2019 21:00;2.5;55.7;1.4;0.44;19.5;14.7;1.1;0.1;73.1;1.1;0.0;0.0
05.01.2019 22:00;4.6;48.6;1.4;0.37;17.0;13.2;1.0;0.1;57.6;1.1;0.0;0.0
05.01.2019 23:00;7.3;41.6;1.1;0.34;16.3;12.3;0.8;0.1;45.6;1.2;0.0;0.0
06.01.2019 00:00;8.6;39.1;0.9;0.34;14.1;11.2;0.7;0.1;42.2;1.3;0.0;0.0
06.01.2019 01:00;9.4;34.6;1.1;0.32;12.6;10.1;0.6;0.1;38.0;1.5;0.0;0.0
06.01.2019 02:00;13.5;29.5;1.1;0.28;10.7;9.0;0.5;0.1;31.3;1.6;0.0;0.0
06.01.2019 03:00;29.5;15.8;0.8;0.23;8.6;7.2;0.3;0.1;16.3;2.1;0.0;0.0
06.01.2019 04:00;31.7;13.4;0.7;0.23;8.1;6.9;0.2;0.1;14.0;2.2;0.0;0.0
06.01.2019 05:00;27.5;14.7;0.9;0.21;8.2;7.0;0.2;0.1;15.2;1.9;0.0;0.0
06.01.2019 06:00;34.3;11.6;0.5;0.20;8.0;6.8;0.2;0.0;12.0;2.2;0.1;-0.5
06.01.2019 07:00;35.9;9.9;0.4;0.19;6.8;6.0;0.2;0.0;10.3;2.2;0.2;-1.0
06.01.2019 08:00;36.7;8.9;0.4;0.19;7.1;6.2;0.2;0.0;9.3;2.0;0.4;-0.8
06.01.2019 09:00;35.0;12.9;0.7;0.21;7.1;6.2;0.2;0.0;13.8;2.0;0.2;2.9
06.01.2019 10:00;33.5;13.2;0.7;0.21;6.8;6.0;0.2;0.0;14.7;1.9;0.3;17.7
06.01.2019 11:00;28.5;19.1;0.8;0.26;6.9;6.0;0.3;0.1;23.7;2.0;0.1;43.0
06.01.2019 12:00;20.1;26.7;1.0;0.28;7.1;6.0;0.4;0.1;34.5;2.0;0.2;46.9
06.01.2019 13:00;21.9;25.7;0.9;0.28;8.0;6.3;0.4;0.1;33.3;2.1;0.4;53.9
06.01.2019 14:00;24.8;23.6;1.1;0.28;7.9;6.6;0.5;0.1;31.1;2.4;0.3;70.1
06.01.2019 15:00;28.1;20.3;1.1;0.28;7.1;6.2;0.4;0.1;24.7;2.6;0.1;46.1
06.01.2019 16:00;24.7;23.8;0.8;0.30;7.9;6.9;0.6;0.1;27.8;2.5;0.3;22.2
06.01.2019 17:00;26.4;21.5;0.6;0.26;6.4;5.4;0.4;0.1;23.1;2.4;0.3;4.5
06.01.2019 18:00;20.0;27.8;0.7;0.30;8.0;7.0;0.5;0.1;30.5;2.2;0.3;0.0
06.01.2019 19:00;16.4;30.4;0.7;0.34;13.1;11.1;0.9;0.1;33.0;2.1;0.5;0.0
06.01.2019 20:00;14.3;31.2;0.7;0.35;13.2;11.6;0.8;0.1;34.4;2.0;0.5;0.0
06.01.2019 21:00;13.0;30.9;0.7;0.33;14.2;12.6;0.8;0.1;33.7;1.9;0.3;0.0
06.01.2019 22:00;11.5;32.8;0.8;0.36;15.3;13.5;0.9;0.1;35.5;1.9;0.2;0.0
06.01.2019 23:00;11.8;31.3;0.8;0.34;15.6;13.8;0.8;0.1;33.4;1.9;0.3;0.0
07.01.2019 00:00;14.9;26.6;0.9;0.30;13.4;11.9;0.6;0.1;27.8;1.8;0.2;0.0
07.01.2019 01:00;10.6;29.4;1.0;0.31;12.3;11.9;0.6;0.1;30.5;1.7;0.1;0.0
07.01.2019 02:00;14.1;23.8;1.1;0.28;11.9;11.5;0.4;0.1;25.1;1.8;0.0;0.0
07.01.2019 03:00;14.6;21.0;1.0;0.27;10.8;10.4;0.4;0.1;21.9;1.8;0.0;0.0
07.01.2019 04:00;12.3;23.6;1.2;0.26;10.3;9.9;0.4;0.1;24.7;1.7;0.0;0.0
07.01.2019 05:00;10.8;22.7;1.2;0.27;11.6;11.0;0.4;0.1;23.5;1.8;0.1;0.0
07.01.2019 06:00;8.8;26.3;1.2;0.26;13.3;12.4;0.4;0.1;28.8;1.9;0.0;0.0
07.01.2019 07:00;6.9;33.4;1.0;0.26;14.6;13.3;0.5;0.1;38.6;2.0;0.0;0.0
07.01.2019 08:00;1.8;40.1;1.2;0.29;17.1;15.7;0.5;0.1;55.7;2.0;0.0;0.0
07.01.2019 09:00;3.0;37.8;1.2;0.30;20.0;18.2;0.6;0.1;52.5;2.0;0.0;5.7
07.01.2019 10:00;5.8;30.6;1.4;0.31;20.6;19.0;0.6;0.1;46.9;2.0;0.0;29.9
07.01.2019 11:00;15.4;22.2;1.2;0.29;13.3;12.6;0.5;0.1;33.0;2.3;0.0;99.5
07.01.2019 12:00;20.7;23.2;1.0;0.27;10.1;9.4;0.4;0.1;34.3;3.0;0.0;135.2
07.01.2019 13:00;29.6;22.2;1.0;0.24;7.5;6.9;0.3;0.1;29.4;3.4;0.0;108.6
07.01.2019 14:00;30.3;23.3;0.9;0.23;8.1;7.3;0.3;0.1;28.0;3.5;0.0;58.2
07.01.2019 15:00;34.5;19.6;0.7;0.21;8.1;7.4;0.3;0.0;21.5;3.3;0.0;23.8
07.01.2019 16:00;32.9;23.0;0.8;0.22;7.2;6.2;0.3;0.1;24.6;3.3;0.0;10.9
07.01.2019 17:00;19.8;35.4;0.9;0.27;7.6;6.7;0.5;0.1;41.5;3.1;0.0;1.1
07.01.2019 18:00;15.3;38.9;0.7;0.29;9.3;8.3;0.5;0.1;44.8;2.9;0.0;0.0
07.01.2019 19:00;25.5;31.6;0.6;0.26;9.2;8.3;0.4;0.1;34.9;2.6;0.0;0.0
07.01.2019 20:00;27.1;29.1;0.7;0.31;9.1;8.7;0.4;0.1;30.7;2.6;0.0;0.0
07.01.2019 21:00;25.6;26.5;0.7;0.28;13.0;11.9;0.4;0.1;27.6;2.6;0.0;0.0
07.01.2019 22:00;31.5;21.2;0.6;0.25;13.3;12.4;0.4;0.1;22.1;2.5;0.0;0.0
07.01.2019 23:00;33.0;18.1;0.6;0.22;12.0;11.4;0.4;0.1;18.7;2.5;0.0;0.0
08.01.2019 00:00;29.7;18.4;0.6;0.23;12.8;12.1;0.4;0.1;19.2;2.6;0.0;0.0
08.01.2019 01:00;32.5;14.8;0.7;0.22;12.1;12.2;0.4;0.1;15.0;2.4;0.0;0.0
08.01.2019 02:00;35.8;11.4;0.5;0.21;10.9;10.9;0.3;0.1;12.0;2.2;0.0;-0.1
08.01.2019 03:00;36.2;10.4;0.5;0.20;10.3;10.0;0.3;0.1;10.7;1.7;0.4;-1.0
08.01.2019 04:00;36.7;11.4;0.4;0.22;10.3;10.4;0.2;0.1;11.9;1.2;0.3;-0.5
08.01.2019 05:00;44.8;7.6;0.3;0.21;10.6;10.7;0.2;0.0;8.3;1.7;0.1;-1.0
08.01.2019 06:00;43.6;8.3;0.3;0.21;11.0;11.2;0.2;0.0;9.0;1.8;0.0;-0.6
08.01.2019 07:00;43.6;11.4;0.3;0.22;9.0;9.3;0.2;0.0;13.0;1.8;0.2;-1.0
08.01.2019 08:00;40.0;17.5;0.3;0.25;8.0;7.9;0.2;0.1;19.6;1.9;0.3;-1.0
08.01.2019 09:00;36.0;20.9;0.3;0.19;8.5;8.2;0.2;0.1;23.4;2.1;0.6;3.7
08.01.2019 10:00;35.5;20.6;0.2;0.19;7.8;7.5;0.3;0.1;24.0;2.3;0.6;21.8
08.01.2019 11:00;;;;;5.4;5.4;0.2;;;3.0;0.5;62.0
08.01.2019 12:00;39.0;15.7;0.4;0.20;;;0.3;0.1;19.0;3.3;0.1;71.8
08.01.2019 13:00;39.7;15.4;0.4;0.20;7.5;7.1;0.3;0.1;19.2;3.6;0.9;76.0
08.01.2019 14:00;36.7;17.6;0.3;0.20;7.0;6.7;0.3;0.1;21.6;3.6;0.6;59.3
08.01.2019 15:00;37.0;18.6;0.4;0.20;5.8;5.4;0.2;0.1;22.7;3.5;0.7;35.2
08.01.2019 16:00;35.4;24.0;0.5;0.21;7.1;5.8;0.3;0.1;27.6;4.1;0.0;49.7
08.01.2019 17:00;40.6;23.0;0.5;0.22;6.5;5.1;0.3;0.1;26.6;4.2;0.0;11.7
08.01.2019 18:00;40.9;20.5;0.5;0.22;5.6;5.0;0.3;0.1;22.9;3.8;0.0;0.0
08.01.2019 19:00;47.5;16.1;0.6;0.21;4.9;4.1;0.2;0.1;17.7;3.9;0.0;0.0
08.01.2019 20:00;56.1;10.6;0.6;0.19;4.3;3.5;0.2;0.0;11.3;3.8;0.0;-0.5
08.01.2019 21:00;58.0;8.4;0.6;0.18;4.6;3.8;0.2;0.0;9.0;3.7;0.0;-1.0
08.01.2019 22:00;57.7;7.3;0.6;0.17;3.8;3.4;0.1;0.0;7.9;3.4;0.0;-0.9
08.01.2019 23:00;57.9;7.1;0.6;0.17;3.2;3.1;0.1;0.0;7.5;3.3;0.0;-0.2
09.01.2019 00:00;60.7;5.6;0.4;0.16;3.1;3.0;0.1;0.0;6.0;3.3;0.1;-0.8
09.01.2019 01:00;61.6;5.2;0.4;0.16;4.1;3.2;0.1;0.0;5.4;3.2;0.1;-0.5
09.01.2019 02:00;61.7;4.5;0.3;0.15;4.1;3.3;0.1;0.0;4.7;2.9;0.1;-1.0
09.01.2019 03:00;60.8;4.7;0.2;0.15;4.5;3.6;0.1;0.0;5.1;2.8;0.0;-1.0
09.01.2019 04:00;60.3;5.0;0.2;0.15;3.6;2.9;0.1;0.0;5.3;2.0;0.1;-1.6
09.01.2019 05:00;60.4;4.9;0.2;0.15;3.5;3.0;0.1;0.0;5.0;2.0;0.1;-0.8
09.01.2019 06:00;59.1;6.5;0.2;0.16;3.5;2.9;0.1;0.0;7.0;1.7;0.2;-0.3
09.01.2019 07:00;48.7;18.2;0.3;0.17;4.0;3.1;0.1;0.1;19.9;1.9;0.1;-0.4
09.01.2019 08:00;41.4;25.9;0.3;0.18;3.4;2.6;0.2;0.1;28.0;1.5;0.1;-0.1
09.01.2019 09:00;38.1;27.7;0.3;0.19;3.1;2.1;0.2;0.1;30.9;1.4;0.0;9.4
09.01.2019 10:00;44.0;24.0;0.2;0.18;3.7;2.3;0.2;0.1;28.8;1.4;0.0;59.0
09.01.2019 11:00;50.1;19.4;0.3;0.18;4.1;2.6;0.2;0.1;23.1;1.9;0.0;83.6
09.01.2019 12:00;52.2;18.8;0.3;0.18;3.6;2.3;0.2;0.1;21.6;2.1;0.0;81.9
09.01.2019 13:00;54.0;16.7;0.2;0.18;3.0;1.9;0.2;0.1;19.4;2.2;0.0;78.4
09.01.2019 14:00;50.2;21.4;0.3;0.18;3.7;2.2;0.2;0.1;25.6;2.5;0.0;110.1
09.01.2019 15:00;49.8;21.8;0.3;0.20;5.3;2.8;0.2;0.1;24.8;2.6;0.0;65.6
09.01.2019 16:00;43.3;28.6;0.4;0.22;6.2;3.0;0.3;0.1;32.6;1.6;1.2;34.6
09.01.2019 17:00;33.8;38.7;0.6;0.25;5.4;2.9;0.4;0.1;45.0;1.6;0.0;9.1
09.01.2019 18:00;38.5;34.5;0.5;0.22;3.9;2.2;0.3;0.1;37.4;1.4;0.2;0.0
09.01.2019 19:00;37.2;34.6;0.5;0.23;4.8;3.3;0.4;0.1;37.2;0.3;1.3;-0.1
09.01.2019 20:00;57.8;18.7;0.6;0.19;4.1;2.6;0.1;0.1;19.8;-0.6;0.5;-0.8
09.01.2019 21:00;38.3;34.2;0.9;0.27;6.2;4.8;0.4;0.1;36.9;-0.4;0.1;0.0
09.01.2019 22:00;45.5;24.1;0.7;0.19;8.2;5.4;0.3;0.1;24.7;-0.4;0.2;0.0
09.01.2019 23:00;42.9;26.1;0.6;0.20;11.8;6.6;0.3;0.1;26.8;-0.8;0.1;0.0
10.01.2019 00:00;37.3;28.1;0.7;0.20;12.1;7.6;0.3;0.1;28.7;-0.7;0.0;0.0
10.01.2019 01:00;31.3;27.8;0.6;0.21;10.6;8.2;0.3;0.1;28.5;-1.4;0.0;-0.6
10.01.2019 02:00;14.6;37.9;0.9;0.23;12.1;10.0;0.4;0.1;38.9;-2.1;0.0;0.0
10.01.2019 03:00;9.5;40.6;1.2;0.23;11.0;9.7;0.4;0.1;42.8;-2.5;0.0;-0.3
10.01.2019 04:00;4.3;44.4;1.6;0.26;13.9;12.6;0.5;0.1;52.9;-2.6;0.0;0.0
10.01.2019 05:00;1.4;49.0;2.1;0.28;15.8;14.5;0.6;0.1;61.2;-2.0;0.0;0.0
10.01.2019 06:00;1.4;51.3;2.4;0.30;15.6;13.3;0.8;0.1;83.0;-1.8;0.0;0.0
10.01.2019 07:00;0.9;57.0;2.8;0.31;18.4;12.8;0.8;0.1;122.3;-1.4;0.0;0.0
10.01.2019 08:00;1.1;57.9;2.5;0.31;16.5;10.7;0.7;0.1;98.7;-1.3;0.0;0.0
10.01.2019 09:00;8.1;54.2;1.7;0.27;14.6;9.6;0.5;0.1;78.1;-0.9;0.3;10.0
10.01.2019 10:00;20.1;43.1;1.0;0.22;11.9;7.5;0.3;0.1;56.4;-0.9;0.9;28.6
10.01.2019 11:00;22.6;40.6;1.2;0.21;8.6;5.9;0.3;0.1;60.2;-0.7;1.2;50.7
10.01.2019 12:00;21.2;39.8;1.2;0.25;9.9;8.0;0.4;0.1;63.0;-0.3;0.6;70.0
10.01.2019 13:00;24.1;36.5;1.3;0.25;11.1;8.0;0.4;0.1;62.2;-0.0;0.6;120.7
10.01.2019 14:00;24.5;34.6;1.0;0.24;11.9;8.6;0.4;0.1;53.3;0.1;0.3;97.2
10.01.2019 15:00;17.6;41.6;0.9;0.26;14.1;9.3;0.5;0.1;64.1;0.0;0.6;50.3
10.01.2019 16:00;16.1;43.3;0.9;0.27;14.3;9.6;0.5;0.1;65.0;0.1;0.3;43.0
