Station: Basel-Binningen
Vorstädtisch
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.01.2019 01:00;8.0;23.7;3.2;36.7;30.7;1.2;16237.9;24.7;5.7;0.0;0.0
01.01.2019 02:00;5.2;25.0;3.3;63.5;52.3;1.3;13383.9;28.8;5.8;0.0;0.0
01.01.2019 03:00;2.4;31.5;2.9;74.7;60.5;1.5;13104.2;41.2;5.8;0.0;0.0
01.01.2019 04:00;5.8;29.6;2.1;70.8;57.7;1.4;9960.1;32.8;5.5;0.0;0.0
01.01.2019 05:00;3.2;29.5;1.6;50.1;41.9;1.2;9336.1;33.8;5.1;0.0;0.0
01.01.2019 06:00;3.5;28.1;1.9;49.7;41.3;1.1;9663.6;32.5;5.0;0.0;0.0
01.01.2019 07:00;2.7;27.6;1.8;42.4;34.9;1.0;10817.6;33.6;3.9;0.0;0.0
01.01.2019 08:00;4.8;24.9;1.2;35.4;29.9;0.8;9263.5;30.6;2.6;0.0;0.0
01.01.2019 09:00;15.4;16.1;0.7;26.3;22.1;0.6;5129.4;17.1;3.9;0.0;5.7
01.01.2019 10:00;23.7;11.4;0.7;18.5;15.9;0.5;3468.1;12.5;4.2;0.0;36.5
01.01.2019 11:00;24.0;9.0;0.9;16.1;13.9;0.4;4316.0;10.4;4.3;0.0;48.8
01.01.2019 12:00;30.3;6.3;0.7;10.2;8.6;0.3;2429.1;7.1;5.1;0.0;70.8
01.01.2019 13:00;33.4;5.6;0.6;7.5;6.2;0.2;1765.1;6.2;5.5;0.0;58.0
01.01.2019 14:00;41.2;5.3;0.5;11.3;9.1;0.3;2035.3;5.5;5.7;0.0;44.5
01.01.2019 15:00;53.4;4.1;0.5;9.9;8.1;0.2;1707.8;4.1;5.8;0.0;56.5
01.01.2019 16:00;57.6;3.8;0.4;8.2;6.4;0.1;1968.5;3.6;5.6;0.0;15.7
01.01.2019 17:00;53.3;5.4;0.3;8.6;6.6;0.2;3667.9;5.3;5.3;0.0;2.7
01.01.2019 18:00;50.7;5.8;0.4;7.7;5.9;0.2;3607.4;5.8;5.1;0.0;0.0
01.01.2019 19:00;51.5;4.7;0.3;5.5;4.5;0.2;2614.2;4.8;5.0;0.0;0.0
01.01.2019 20:00;52.3;4.7;0.3;4.4;3.4;0.1;2679.6;4.5;4.9;0.0;0.0
01.01.2019 21:00;53.7;4.0;0.3;3.2;2.5;0.1;2247.3;4.1;5.2;0.0;0.0
01.01.2019 22:00;56.2;3.8;0.3;3.4;2.6;0.1;2082.7;3.6;4.9;0.0;0.0
01.01.2019 23:00;62.1;2.8;0.3;2.8;2.2;0.1;1573.4;2.6;5.1;0.0;0.0
02.01.2019 00:00;63.1;2.5;0.2;1.6;1.2;0.0;865.9;2.2;5.2;0.0;0.0
02.01.2019 01:00;60.4;2.4;0.2;1.2;0.9;0.0;751.8;2.4;5.3;0.0;0.0
02.01.2019 02:00;55.0;2.7;0.1;1.7;1.3;0.1;949.3;2.6;5.0;0.7;0.0
02.01.2019 03:00;53.9;2.8;0.2;2.6;2.0;0.1;1407.3;2.9;4.8;0.0;0.0
02.01.2019 04:00;53.5;3.8;0.2;3.0;2.5;0.1;1719.8;3.7;4.6;0.0;0.0
02.01.2019 05:00;59.2;5.5;0.3;3.4;2.5;0.1;4144.4;5.2;3.9;0.0;0.0
02.01.2019 06:00;61.8;7.8;0.2;3.5;2.3;0.1;4668.8;7.7;3.2;0.0;0.0
02.01.2019 07:00;60.0;11.6;0.3;4.5;2.7;0.1;10749.7;11.5;3.1;0.0;0.0
02.01.2019 08:00;56.8;15.2;0.5;6.7;3.6;0.1;11884.0;15.0;2.9;0.0;0.0
02.01.2019 09:00;53.7;18.4;0.8;9.0;4.3;0.1;16013.7;18.7;2.1;0.0;14.8
02.01.2019 10:00;43.7;20.5;0.9;8.9;4.7;0.2;15819.0;22.4;2.2;0.0;84.8
02.01.2019 11:00;57.6;11.7;0.5;9.6;5.1;0.2;7180.0;12.5;3.0;0.0;79.2
02.01.2019 12:00;64.4;7.7;0.4;10.0;5.1;0.1;7366.7;8.1;3.6;0.0;112.0
02.01.2019 13:00;69.1;5.4;0.4;10.8;5.7;0.1;6713.8;5.6;4.1;0.0;114.5
02.01.2019 14:00;67.1;6.1;0.4;11.0;5.9;0.2;5608.3;6.2;4.1;0.0;61.2
02.01.2019 15:00;64.7;10.7;0.5;12.4;6.3;0.2;12450.6;11.3;4.5;0.0;80.2
02.01.2019 16:00;65.8;9.3;0.5;12.7;6.3;0.2;8971.5;9.6;4.7;0.0;55.3
02.01.2019 17:00;61.2;14.3;0.4;9.6;5.8;0.2;19782.8;15.3;4.2;0.1;3.5
02.01.2019 18:00;57.7;16.9;0.5;9.3;5.2;0.3;28211.7;16.8;3.5;0.0;0.0
02.01.2019 19:00;53.6;20.1;0.6;12.2;7.1;0.3;16097.4;20.2;3.5;0.0;0.0
02.01.2019 20:00;56.8;15.9;0.5;11.7;7.9;0.4;13112.4;15.8;3.5;0.0;0.0
02.01.2019 21:00;56.5;15.6;0.4;13.1;8.2;0.4;16567.0;15.4;3.0;0.0;0.0
02.01.2019 22:00;47.9;22.4;0.6;15.2;10.1;0.5;18249.8;22.4;2.5;0.0;0.0
02.01.2019 23:00;38.0;28.5;1.1;16.7;11.8;0.6;18126.6;28.6;1.5;0.0;0.0
03.01.2019 00:00;38.5;24.6;0.9;17.0;11.9;0.5;17176.7;24.6;1.2;0.0;0.0
03.01.2019 01:00;42.0;20.2;0.9;17.9;10.7;0.4;14772.6;20.3;0.6;0.0;0.0
03.01.2019 02:00;41.5;20.3;1.0;17.2;10.4;0.4;11683.4;20.3;-0.1;0.0;0.0
03.01.2019 03:00;33.9;24.3;1.3;19.5;11.4;0.4;13483.0;24.5;-1.2;0.0;0.0
03.01.2019 04:00;22.6;27.5;1.2;18.1;10.8;0.4;12585.3;28.0;-2.1;0.0;0.0
03.01.2019 05:00;11.6;36.6;1.7;17.4;10.6;0.5;13749.2;38.1;-2.6;0.0;0.0
03.01.2019 06:00;9.7;35.8;1.9;17.1;10.3;0.5;13012.2;37.7;-2.7;0.0;0.0
03.01.2019 07:00;8.0;37.4;2.2;15.2;9.9;0.4;13733.4;40.5;-3.2;0.0;0.0
03.01.2019 08:00;3.5;42.7;2.3;15.4;9.9;0.5;15961.0;64.1;-2.8;0.0;0.0
03.01.2019 09:00;2.6;44.0;3.3;18.1;10.7;0.7;18587.5;88.0;-2.9;0.0;10.8
03.01.2019 10:00;10.3;38.4;3.5;18.6;11.3;0.8;16464.4;71.9;-2.4;0.0;110.2
03.01.2019 11:00;19.3;34.6;3.0;17.2;10.3;0.5;15719.3;64.8;-1.1;0.0;224.5
03.01.2019 12:00;29.6;30.3;1.7;16.8;9.3;0.6;12112.8;50.7;-0.1;0.0;295.2
03.01.2019 13:00;35.5;31.0;1.5;16.8;8.9;0.5;12896.5;49.2;1.2;0.0;326.7
03.01.2019 14:00;51.0;22.8;1.1;12.5;7.2;0.3;27824.4;31.1;1.9;0.0;344.2
03.01.2019 15:00;54.7;21.4;0.8;10.5;6.0;0.3;25937.6;24.4;2.1;0.0;121.5
03.01.2019 16:00;45.6;32.1;0.8;10.8;5.7;0.4;20520.3;34.2;2.2;0.0;46.8
03.01.2019 17:00;43.1;32.8;1.0;11.8;6.2;0.4;18085.9;33.3;1.7;0.0;9.2
03.01.2019 18:00;34.5;42.8;1.3;12.6;5.8;0.5;21009.8;42.8;1.5;0.0;0.0
03.01.2019 19:00;18.9;57.2;1.7;15.6;8.3;0.7;21480.8;58.0;1.2;0.0;0.0
03.01.2019 20:00;3.6;74.2;1.9;17.9;10.7;1.0;25068.9;82.2;0.9;0.0;0.0
03.01.2019 21:00;12.9;56.2;2.0;21.9;14.2;1.1;20687.9;58.9;0.3;0.0;0.0
03.01.2019 22:00;18.6;50.2;1.5;21.9;13.5;1.0;19065.6;51.1;0.2;0.0;0.0
03.01.2019 23:00;30.2;31.7;1.3;18.3;12.2;0.8;13363.8;31.5;-0.1;0.0;0.0
04.01.2019 00:00;21.5;34.3;1.3;24.2;16.9;1.1;12521.5;34.4;-0.0;0.0;0.0
04.01.2019 01:00;20.6;33.2;1.6;24.9;16.5;1.0;12845.6;33.2;0.1;0.0;0.0
04.01.2019 02:00;23.9;29.0;1.3;23.9;15.7;0.9;12002.9;29.1;-0.4;0.0;0.0
04.01.2019 03:00;26.0;31.0;1.6;23.6;15.8;0.9;12880.3;31.0;-1.4;0.0;0.0
04.01.2019 04:00;21.1;34.1;1.5;23.0;15.3;0.8;11937.8;34.4;-1.6;0.0;0.0
04.01.2019 05:00;16.7;35.1;1.4;22.5;16.3;0.8;11793.4;35.7;-1.8;0.0;0.0
04.01.2019 06:00;9.3;37.5;1.3;23.6;16.8;0.8;12197.9;39.3;-2.4;0.0;0.0
04.01.2019 07:00;8.2;36.9;1.4;24.3;17.2;0.8;12118.3;38.9;-2.7;0.0;0.0
04.01.2019 08:00;6.6;36.0;1.1;23.9;17.3;0.8;12085.8;40.4;-3.3;0.0;0.0
04.01.2019 09:00;17.3;24.4;0.9;22.0;15.6;0.7;9281.3;27.2;-3.1;0.0;22.0
04.01.2019 10:00;22.9;20.9;1.2;21.7;14.8;0.7;8598.7;26.7;-1.8;0.0;135.5
04.01.2019 11:00;28.4;22.5;1.5;27.2;19.2;0.7;8195.6;32.4;-0.5;0.0;202.0
04.01.2019 12:00;33.2;24.7;1.8;29.4;20.9;0.7;7700.6;37.9;0.6;0.0;282.2
04.01.2019 13:00;37.3;20.9;1.5;28.9;20.6;0.7;8213.4;31.6;1.8;0.0;338.8
04.01.2019 14:00;44.9;18.2;1.4;23.2;16.7;0.5;8749.6;24.5;2.4;0.0;284.8
04.01.2019 15:00;42.6;21.9;1.3;24.0;17.6;0.6;10029.6;27.6;2.6;0.0;212.7
04.01.2019 16:00;37.5;29.1;1.3;22.5;16.4;0.7;20277.9;33.6;2.6;0.0;88.8
04.01.2019 17:00;31.7;29.2;1.4;28.1;20.2;0.7;11457.7;30.0;2.0;0.0;10.0
04.01.2019 18:00;22.7;34.0;1.3;28.7;21.3;0.8;11214.2;34.2;0.8;0.0;0.0
04.01.2019 19:00;12.9;43.1;1.3;29.8;22.0;1.0;14525.5;45.1;0.5;0.0;0.0
04.01.2019 20:00;16.1;38.7;1.3;32.4;24.2;1.2;13937.5;39.5;0.2;0.0;0.0
04.01.2019 21:00;23.9;24.4;1.0;34.1;25.5;1.1;10974.1;24.5;0.2;0.0;0.0
04.01.2019 22:00;22.6;28.8;1.2;35.1;26.7;1.2;12658.3;29.7;0.9;0.0;0.0
04.01.2019 23:00;27.7;24.9;1.5;36.0;27.4;1.1;11356.6;25.3;1.2;0.0;0.0
05.01.2019 00:00;41.1;12.5;0.8;30.2;22.9;0.6;5280.5;12.4;0.8;0.0;0.0
05.01.2019 01:00;41.8;10.7;0.6;21.7;21.3;0.5;4709.9;10.5;0.3;0.0;0.0
05.01.2019 02:00;45.3;8.1;0.6;20.8;20.1;0.4;3436.4;8.1;0.6;0.0;0.0
05.01.2019 03:00;45.5;9.5;0.9;19.0;18.4;0.3;4236.2;9.2;0.7;0.0;0.0
05.01.2019 04:00;45.9;12.4;1.0;17.9;17.4;0.3;5109.3;12.3;0.9;0.0;0.0
05.01.2019 05:00;43.6;13.0;1.0;16.2;15.6;0.3;5490.1;12.8;0.8;0.0;0.0
05.01.2019 06:00;49.2;9.0;0.8;14.6;14.0;0.2;3483.1;8.8;0.9;0.0;0.0
05.01.2019 07:00;47.5;10.2;0.9;13.9;13.4;0.2;4562.3;10.1;0.8;0.0;0.0
05.01.2019 08:00;41.4;14.8;1.6;13.8;13.2;0.3;8779.2;14.6;0.9;0.0;0.0
05.01.2019 09:00;41.6;10.9;0.8;12.5;12.1;0.3;4064.2;10.9;1.1;0.0;3.8
05.01.2019 10:00;41.8;9.2;0.6;12.5;12.3;0.4;3474.3;9.2;0.9;0.2;17.8
05.01.2019 11:00;41.1;9.0;0.6;12.6;12.7;0.4;3705.8;9.3;1.2;0.0;43.7
05.01.2019 12:00;41.5;11.1;0.7;13.4;13.4;0.4;4874.5;11.8;2.0;0.0;50.2
05.01.2019 13:00;46.7;7.6;0.6;12.4;12.3;0.3;3304.6;7.9;2.4;0.0;39.3
05.01.2019 14:00;43.7;7.8;0.6;10.4;10.4;0.3;3439.2;8.3;2.3;0.2;39.0
05.01.2019 15:00;43.2;7.2;0.5;8.9;8.9;0.3;3004.3;7.5;2.7;0.0;43.7
05.01.2019 16:00;40.0;8.2;0.6;9.9;10.0;0.3;3513.1;8.3;2.8;0.0;23.3
05.01.2019 17:00;38.5;8.4;0.5;10.4;10.2;0.3;3493.6;8.7;2.7;0.0;5.0
05.01.2019 18:00;37.0;8.8;0.5;7.8;7.8;0.3;3823.9;8.9;2.8;0.0;0.0
05.01.2019 19:00;36.8;8.4;0.4;6.3;6.4;0.3;3854.3;8.2;2.9;0.0;0.0
05.01.2019 20:00;36.4;7.8;0.5;5.8;5.7;0.3;3167.4;7.9;3.1;0.0;0.0
05.01.2019 21:00;36.4;7.6;0.4;5.5;5.5;0.2;2798.0;7.5;3.2;0.0;0.0
05.01.2019 22:00;36.4;7.2;0.4;5.3;5.4;0.2;2405.4;7.3;3.4;0.0;0.0
05.01.2019 23:00;36.2;7.2;0.4;5.5;5.5;0.2;2430.1;7.0;3.4;0.0;0.0
06.01.2019 00:00;37.3;6.8;0.4;5.9;5.9;0.2;2572.9;6.7;3.4;0.0;0.0
06.01.2019 01:00;39.2;6.9;0.5;6.1;7.0;0.2;3271.0;6.7;3.4;0.0;0.0
06.01.2019 02:00;38.4;6.2;0.4;6.1;6.9;0.2;1946.9;6.0;3.5;0.0;0.0
06.01.2019 03:00;38.4;6.0;0.4;6.5;7.4;0.2;2053.1;5.7;3.4;0.0;0.0
06.01.2019 04:00;37.0;6.0;0.4;7.0;7.9;0.2;1819.0;5.7;3.2;0.0;0.0
06.01.2019 05:00;40.1;6.0;0.5;7.2;8.2;0.2;2280.2;5.9;3.3;0.0;0.0
06.01.2019 06:00;38.5;6.0;0.5;6.9;7.8;0.2;2782.1;5.8;3.4;0.0;0.0
06.01.2019 07:00;37.3;6.8;0.6;6.2;7.0;0.2;3313.7;6.7;3.4;0.0;0.0
06.01.2019 08:00;39.2;5.6;0.4;6.4;7.1;0.2;1982.8;5.5;3.5;0.0;0.0
06.01.2019 09:00;37.9;5.9;0.4;6.7;7.5;0.2;2131.1;5.8;3.4;0.0;11.5
06.01.2019 10:00;37.7;5.8;0.5;6.6;7.3;0.2;2817.0;6.2;3.5;0.0;68.7
06.01.2019 11:00;40.3;5.0;0.5;6.0;6.6;0.2;2213.8;5.4;4.3;0.0;142.7
06.01.2019 12:00;41.1;4.6;0.4;5.7;6.3;0.2;2042.9;5.3;4.6;0.0;142.5
06.01.2019 13:00;41.7;5.0;0.4;6.8;7.3;0.2;2444.2;5.5;4.4;0.0;111.7
06.01.2019 14:00;44.5;4.7;0.4;7.8;8.7;0.2;2065.4;5.4;4.5;0.0;139.3
06.01.2019 15:00;47.1;5.2;0.3;7.9;8.9;0.2;2383.1;5.5;4.5;0.0;100.7
06.01.2019 16:00;48.6;5.4;0.3;6.9;7.6;0.2;3589.2;5.6;4.3;0.0;41.0
06.01.2019 17:00;46.9;6.0;0.3;7.1;7.9;0.2;2738.6;6.1;4.0;0.0;8.7
06.01.2019 18:00;44.0;6.7;0.3;7.8;8.5;0.3;2881.3;6.6;3.7;0.0;0.0
06.01.2019 19:00;38.8;8.6;0.3;8.0;8.9;0.3;3664.2;8.4;3.6;0.0;0.0
06.01.2019 20:00;37.6;7.1;0.4;8.4;9.4;0.3;3537.9;6.9;3.3;0.0;0.0
06.01.2019 21:00;35.3;7.7;0.4;9.4;10.4;0.3;3481.7;7.4;3.1;0.0;0.0
06.01.2019 22:00;35.2;7.1;0.3;9.8;10.8;0.3;3447.5;7.1;3.2;0.0;0.0
06.01.2019 23:00;34.7;7.6;0.5;10.6;11.9;0.3;4486.6;7.4;3.2;0.0;0.0
07.01.2019 00:00;35.1;6.8;0.4;12.0;13.5;0.3;3727.9;6.6;2.8;0.2;0.0
07.01.2019 01:00;33.6;7.3;0.5;14.5;14.4;0.3;4343.4;7.2;2.6;0.0;0.0
07.01.2019 02:00;33.8;5.6;0.3;13.2;13.5;0.3;2172.0;5.4;2.5;0.0;0.0
07.01.2019 03:00;31.8;5.9;0.4;12.9;13.4;0.3;2464.3;5.8;2.5;0.0;0.0
07.01.2019 04:00;29.9;6.3;0.2;12.5;13.0;0.3;2678.9;6.1;2.5;0.0;0.0
07.01.2019 05:00;29.5;6.9;0.2;12.4;12.7;0.4;2614.0;6.8;2.5;0.0;0.0
07.01.2019 06:00;27.5;7.5;0.2;12.7;12.9;0.4;2974.3;7.3;2.3;0.0;0.0
07.01.2019 07:00;24.0;10.5;0.3;12.7;13.0;0.5;4553.6;10.3;2.4;0.0;0.0
07.01.2019 08:00;22.9;14.7;1.0;13.3;13.7;0.5;8630.2;15.1;2.4;0.0;0.0
07.01.2019 09:00;21.1;17.1;0.7;14.0;13.9;0.6;6050.5;17.9;2.3;0.0;7.2
07.01.2019 10:00;27.4;11.8;0.5;11.7;11.9;0.5;5028.2;13.6;2.6;0.0;53.0
07.01.2019 11:00;27.3;15.9;0.8;12.5;12.0;0.5;7275.1;20.6;3.2;0.0;122.8
07.01.2019 12:00;27.5;16.6;0.7;13.8;13.4;0.6;7809.6;20.7;3.4;0.0;110.3
07.01.2019 13:00;34.2;13.6;0.5;13.2;12.6;0.5;9418.0;17.1;3.8;0.0;96.7
07.01.2019 14:00;42.6;10.9;0.4;10.6;10.6;0.3;5200.4;12.0;3.8;0.0;61.2
07.01.2019 15:00;38.3;17.2;0.5;15.5;15.0;0.7;7755.2;18.8;3.5;0.0;32.2
07.01.2019 16:00;39.9;18.3;0.4;12.6;11.8;0.4;10254.9;18.9;3.3;0.0;14.0
07.01.2019 17:00;30.0;22.7;0.5;13.5;12.5;0.5;10173.6;23.1;3.0;0.0;5.5
07.01.2019 18:00;17.4;28.3;0.6;13.5;12.9;0.6;10775.7;28.6;2.7;0.0;0.0
07.01.2019 19:00;15.3;30.6;0.6;14.0;14.1;0.7;10179.2;30.9;2.6;0.0;0.0
07.01.2019 20:00;25.2;19.1;0.6;14.1;13.9;0.6;7910.6;19.0;2.6;0.0;0.0
07.01.2019 21:00;40.3;11.6;0.5;11.9;11.9;0.5;4757.4;11.5;3.1;0.0;0.0
07.01.2019 22:00;48.1;7.4;0.4;11.8;11.9;0.4;3472.0;7.3;3.1;0.0;0.0
07.01.2019 23:00;53.6;6.3;0.3;10.5;10.5;0.4;2850.5;6.1;2.9;0.0;0.0
08.01.2019 00:00;58.7;4.3;0.2;10.1;10.2;0.2;1679.0;4.0;2.9;0.0;0.0
08.01.2019 01:00;57.9;4.7;0.3;10.5;11.4;0.2;1814.0;4.4;2.8;0.0;0.0
08.01.2019 02:00;58.4;3.8;0.2;10.8;11.7;0.2;1271.8;3.4;2.8;0.0;0.0
08.01.2019 03:00;58.1;3.5;0.2;10.7;11.6;0.2;1194.6;3.2;1.9;0.3;0.0
08.01.2019 04:00;51.6;6.2;0.3;10.3;11.4;0.2;2467.3;6.0;0.9;0.5;0.0
08.01.2019 05:00;48.8;7.5;0.3;9.9;10.9;0.2;3979.3;7.3;1.8;0.0;0.0
08.01.2019 06:00;48.2;8.8;0.4;8.8;9.8;0.2;4815.5;8.7;2.4;0.0;0.0
08.01.2019 07:00;11.2;50.5;1.2;10.5;10.5;0.4;17540.1;66.8;2.4;0.0;0.0
08.01.2019 08:00;4.4;60.0;1.5;11.6;11.1;0.8;18999.3;107.8;2.5;0.0;0.0
08.01.2019 09:00;51.5;12.5;0.7;4.2;3.8;0.2;3649.8;17.6;5.2;0.0;7.2
08.01.2019 10:00;;;;0.8;0.6;0.1;1704.9;;5.4;0.0;32.0
08.01.2019 11:00;;;;1.1;0.7;0.1;1661.4;;5.7;0.0;72.8
08.01.2019 12:00;52.2;4.7;;;;0.1;1885.6;4.9;5.7;0.0;96.2
08.01.2019 13:00;53.2;4.6;0.4;1.6;1.6;0.1;1699.3;4.8;5.7;0.2;107.8
08.01.2019 14:00;52.1;5.2;0.4;2.5;2.4;0.1;2518.6;5.6;5.4;0.0;139.0
08.01.2019 15:00;53.1;5.7;0.5;4.1;4.0;0.1;3982.0;6.6;5.8;0.0;174.7
08.01.2019 16:00;54.6;6.7;0.4;5.5;4.9;0.2;3335.6;7.4;5.1;0.0;67.3
08.01.2019 17:00;57.4;7.0;0.4;4.8;4.4;0.1;2877.9;7.0;4.9;0.0;30.3
08.01.2019 18:00;59.7;6.4;0.3;6.1;5.3;0.2;3002.9;6.1;4.8;0.0;0.0
08.01.2019 19:00;59.5;6.5;0.3;6.2;5.7;0.2;3303.4;6.4;4.8;0.0;0.0
08.01.2019 20:00;61.8;5.5;0.3;4.9;4.7;0.2;2953.8;5.2;4.6;0.0;0.0
08.01.2019 21:00;63.8;4.7;0.3;4.5;4.5;0.1;2744.2;4.6;4.4;0.0;0.0
08.01.2019 22:00;65.8;4.6;0.2;4.3;4.2;0.1;2309.9;4.3;4.2;0.0;0.0
08.01.2019 23:00;65.8;4.0;0.2;5.1;4.8;0.1;2236.8;3.9;4.2;0.0;0.0
09.01.2019 00:00;64.6;4.1;0.3;6.0;5.5;0.1;2214.4;3.8;4.0;0.0;0.0
09.01.2019 01:00;64.2;3.9;0.2;6.7;5.5;0.1;2240.7;3.8;3.6;0.0;0.0
09.01.2019 02:00;63.3;3.7;0.2;5.9;4.9;0.1;2198.4;3.5;3.4;0.0;0.0
09.01.2019 03:00;62.5;3.6;0.3;7.1;5.6;0.1;2469.1;3.5;3.2;0.0;0.0
09.01.2019 04:00;61.6;3.8;0.3;6.7;5.4;0.1;2521.8;3.6;3.1;0.0;0.0
09.01.2019 05:00;62.5;3.3;0.2;7.1;5.6;0.1;2130.0;3.2;3.0;0.0;0.0
09.01.2019 06:00;61.5;3.7;0.3;5.2;4.3;0.1;2735.0;3.7;2.7;0.0;0.0
09.01.2019 07:00;59.6;4.9;0.4;2.5;2.4;0.1;3548.5;4.9;2.2;0.0;0.0
09.01.2019 08:00;60.5;5.9;0.3;3.4;2.8;0.1;3061.3;5.8;2.0;0.0;0.0
09.01.2019 09:00;61.4;7.0;0.3;5.3;4.0;0.1;3058.7;6.9;1.8;0.2;7.0
09.01.2019 10:00;62.2;6.9;0.4;5.1;4.0;0.2;4183.4;7.0;1.9;0.1;46.2
09.01.2019 11:00;61.8;7.2;0.3;6.1;4.9;0.2;4301.2;7.6;2.4;0.0;69.2
09.01.2019 12:00;63.5;7.6;0.4;5.5;4.5;0.1;6492.7;8.2;2.7;0.0;101.5
09.01.2019 13:00;63.1;10.5;0.5;5.1;3.6;0.2;10897.1;12.4;3.2;0.0;192.7
09.01.2019 14:00;62.9;9.7;0.3;3.7;2.9;0.1;6097.7;10.1;1.4;1.9;44.8
09.01.2019 15:00;57.0;15.8;0.4;2.8;2.4;0.2;7269.0;18.1;0.9;0.0;127.5
09.01.2019 16:00;57.3;11.3;0.3;3.2;2.7;0.2;5650.7;12.6;1.1;0.0;94.0
09.01.2019 17:00;50.1;17.4;0.4;4.4;3.3;0.3;8670.5;18.2;1.1;0.6;29.5
09.01.2019 18:00;59.6;16.2;0.3;3.5;2.7;0.2;7581.9;16.2;0.0;0.1;0.0
09.01.2019 19:00;57.0;17.1;0.3;3.8;3.4;0.3;8815.2;17.1;0.1;0.4;0.0
09.01.2019 20:00;55.0;18.1;0.3;4.9;4.5;0.3;10340.7;18.0;0.1;0.0;0.0
09.01.2019 21:00;52.7;19.0;0.4;6.6;6.0;0.3;10962.1;18.7;-0.1;0.2;0.0
09.01.2019 22:00;52.4;14.5;0.5;8.8;8.3;0.3;9296.9;14.6;0.1;0.0;0.0
09.01.2019 23:00;52.3;14.7;0.3;9.0;8.3;0.3;9041.4;14.6;0.2;0.0;0.0
10.01.2019 00:00;50.8;13.7;0.3;9.6;8.7;0.2;10814.0;13.7;0.1;0.0;0.0
10.01.2019 01:00;50.9;12.1;0.3;9.0;8.6;0.2;6719.4;12.1;0.0;0.0;0.0
10.01.2019 02:00;48.9;12.8;0.3;10.6;10.0;0.2;4644.1;12.8;0.1;0.0;0.0
10.01.2019 03:00;45.2;13.3;0.3;11.7;10.8;0.2;5477.8;13.1;0.1;0.1;0.0
10.01.2019 04:00;46.1;12.4;0.3;10.5;9.6;0.3;5301.3;12.3;0.1;0.0;0.0
10.01.2019 05:00;43.7;13.1;0.4;10.5;9.7;0.3;5160.7;12.9;-0.1;0.0;0.0
10.01.2019 06:00;43.7;13.3;0.3;10.1;9.5;0.2;5211.6;13.4;-0.2;0.0;0.0
10.01.2019 07:00;40.0;17.9;0.4;10.0;9.3;0.3;9475.5;18.1;-0.5;0.0;0.0
10.01.2019 08:00;32.7;25.5;0.5;9.7;9.1;0.3;15889.2;26.0;-0.4;0.0;0.0
10.01.2019 09:00;29.9;28.8;0.4;10.1;9.3;0.4;14231.3;30.5;-0.4;0.0;7.3
10.01.2019 10:00;29.8;28.5;0.5;11.9;9.7;0.5;12075.9;31.7;0.0;0.0;28.2
10.01.2019 11:00;29.2;27.1;0.6;12.1;10.6;0.4;15737.6;32.2;0.1;0.0;51.8
10.01.2019 12:00;33.2;21.1;0.6;12.5;10.8;0.4;16252.8;26.2;0.2;0.0;81.3
10.01.2019 13:00;33.9;20.5;0.6;11.4;10.3;0.4;17279.4;24.8;0.4;0.0;75.3
10.01.2019 14:00;35.9;19.3;0.5;11.5;10.4;0.4;7870.8;22.2;0.6;0.0;58.3
10.01.2019 15:00;33.4;21.2;0.4;10.9;9.8;0.4;11164.1;24.3;0.6;0.0;47.8
10.01.2019 16:00;33.0;21.8;0.5;11.8;10.5;0.4;8825.6;24.3;0.7;0.0;36.7
10.01.2019 17:00;29.2;25.4;0.6;13.2;11.8;0.5;10021.8;27.4;0.7;0.0;15.7
10.01.2019 18:00;25.7;27.8;0.6;12.7;11.6;0.5;8330.0;28.4;0.4;0.0;0.0
10.01.2019 19:00;25.0;28.9;0.5;12.7;11.6;0.5;10446.8;29.9;0.4;0.0;0.0
10.01.2019 20:00;21.8;30.6;0.5;13.6;12.5;0.6;11397.2;31.2;0.2;0.0;0.0
10.01.2019 21:00;19.6;31.5;0.5;14.4;13.4;0.7;15562.9;32.2;-0.0;0.0;0.0
10.01.2019 22:00;23.1;28.4;0.6;14.7;13.6;0.6;10329.0;28.7;0.0;0.0;0.0
10.01.2019 23:00;22.4;26.8;0.6;14.5;13.9;0.6;9405.4;27.1;-0.1;0.0;0.0
11.01.2019 00:00;17.9;30.5;0.6;16.4;15.7;0.7;12478.7;30.8;-0.3;0.0;0.0
11.01.2019 01:00;18.3;28.3;0.6;17.3;16.5;0.7;12831.9;28.6;-0.5;0.0;0.0
11.01.2019 02:00;19.5;24.7;0.8;17.7;17.4;0.6;8578.5;24.9;-0.6;0.0;0.0
11.01.2019 03:00;18.2;25.3;0.5;19.6;18.7;0.7;7048.7;25.6;-0.8;0.0;0.0
11.01.2019 04:00;16.7;25.5;0.5;20.3;19.2;0.7;6921.7;25.7;-1.0;0.0;0.0
11.01.2019 05:00;17.6;24.4;0.6;20.2;19.4;0.7;7203.3;24.6;-1.1;0.0;0.0
