Station: Jungfraujoch
Hochgebirge
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.01.2019 01:00;70.4;0.1;0.0;0.08;0.1;0.1;0.1;-6.2;;0.0
01.01.2019 02:00;70.9;0.0;0.0;0.08;0.1;0.1;0.0;-5.1;;0.0
01.01.2019 03:00;69.3;0.0;0.0;0.07;0.2;0.1;0.0;-4.8;;0.0
01.01.2019 04:00;68.2;0.0;0.0;0.07;0.1;0.0;0.0;-4.5;;0.0
01.01.2019 05:00;69.1;0.0;0.0;0.07;0.1;0.0;0.0;-4.5;;0.0
01.01.2019 06:00;69.7;0.0;0.0;0.07;0.1;0.0;0.0;-4.9;;0.0
01.01.2019 07:00;68.2;0.0;0.0;0.07;0.1;0.0;0.0;-5.2;;0.0
01.01.2019 08:00;66.7;0.0;0.1;0.07;0.1;0.0;0.0;-5.2;;0.0
01.01.2019 09:00;66.0;0.0;0.0;0.07;0.1;0.0;0.0;-5.7;;22.5
01.01.2019 10:00;66.9;0.0;0.0;0.07;0.1;0.0;0.0;-5.7;;208.3
01.01.2019 11:00;67.8;0.0;0.0;0.07;0.2;0.1;0.0;-6.2;;320.8
01.01.2019 12:00;68.9;0.1;0.0;0.07;0.1;0.1;0.2;-6.1;;382.7
01.01.2019 13:00;68.9;;0.0;0.07;0.3;0.1;;-6.4;;409.0
01.01.2019 14:00;69.7;;0.1;0.08;0.3;0.1;;-6.5;;381.0
01.01.2019 15:00;70.4;;0.0;0.08;0.5;0.2;;-6.3;;299.5
01.01.2019 16:00;70.6;;0.0;0.08;0.5;0.2;;-7.3;;154.7
01.01.2019 17:00;70.6;;0.1;0.08;0.4;0.2;;-8.3;;13.3
01.01.2019 18:00;70.1;;0.0;0.08;0.3;0.1;;-8.4;;0.0
01.01.2019 19:00;70.8;;0.0;0.08;0.4;0.1;;-9.4;;0.0
01.01.2019 20:00;73.2;;0.0;0.08;0.3;0.1;;-9.6;;0.0
01.01.2019 21:00;71.1;;0.1;0.08;0.3;0.1;;-10.2;;0.0
01.01.2019 22:00;70.5;;0.0;0.08;0.3;0.1;;-11.3;;0.0
01.01.2019 23:00;72.9;;0.0;0.08;0.3;0.1;;-11.4;;0.0
02.01.2019 00:00;68.8;;0.0;0.09;0.3;0.1;;-11.1;;0.0
02.01.2019 01:00;69.9;;0.0;0.09;0.3;0.1;;-12.5;;0.0
02.01.2019 02:00;72.4;;0.0;0.09;0.3;0.1;;-13.6;;0.0
02.01.2019 03:00;72.5;;0.0;0.09;0.3;0.1;;-15.2;;0.0
02.01.2019 04:00;69.6;;0.0;0.09;0.6;0.1;;-15.9;;0.0
02.01.2019 05:00;67.4;;0.0;0.09;0.4;0.2;;-17.0;;0.0
02.01.2019 06:00;58.3;;0.0;0.09;0.2;0.1;;-17.0;;0.0
02.01.2019 07:00;53.9;;0.0;0.10;0.4;0.1;;-17.1;;0.0
02.01.2019 08:00;50.5;;0.0;0.10;0.3;0.1;;-17.6;;0.0
02.01.2019 09:00;52.6;;0.0;0.10;0.4;0.2;;-17.1;;0.7
02.01.2019 10:00;53.4;;0.0;;0.4;0.2;;-18.6;;23.0
02.01.2019 11:00;56.6;;0.0;;0.4;0.1;;-20.0;;68.8
02.01.2019 12:00;57.0;;0.0;;0.3;0.1;;-20.1;;113.8
02.01.2019 13:00;58.1;;;;0.3;0.2;;-20.3;;219.2
02.01.2019 14:00;59.2;;0.0;0.10;0.6;0.3;;-20.7;;173.7
02.01.2019 15:00;60.3;;0.0;0.10;1.0;0.5;;-22.2;;116.2
02.01.2019 16:00;59.5;;0.0;0.10;1.1;0.6;;-22.2;;46.5
02.01.2019 17:00;59.0;;0.0;0.10;1.0;0.6;;-21.6;;4.7
02.01.2019 18:00;58.6;;0.0;0.10;0.9;0.5;;-21.2;;0.0
02.01.2019 19:00;59.6;;0.0;0.10;0.8;0.4;;-21.2;;0.0
02.01.2019 20:00;58.7;;0.0;0.10;1.0;0.4;;-20.7;;0.0
02.01.2019 21:00;57.6;;0.0;0.10;0.7;0.5;;-21.9;;0.0
02.01.2019 22:00;57.8;;0.0;0.11;0.6;0.4;;-22.2;;0.0
02.01.2019 23:00;57.1;;0.0;0.11;0.4;0.3;;-22.1;;0.0
03.01.2019 00:00;57.6;;0.0;0.11;0.5;0.3;;-21.9;;0.0
03.01.2019 01:00;62.6;;0.0;0.10;0.5;0.3;;-21.3;;0.0
03.01.2019 02:00;62.3;;0.0;0.10;0.7;0.3;;-20.3;;0.0
03.01.2019 03:00;58.8;;0.0;0.10;0.4;0.2;;-20.2;;0.0
03.01.2019 04:00;59.4;;0.0;0.10;0.3;0.2;;-20.4;;0.0
03.01.2019 05:00;61.3;;0.0;0.10;0.2;0.1;;-19.8;;0.0
03.01.2019 06:00;62.8;;0.0;0.10;0.2;0.1;;-19.6;;0.0
03.01.2019 07:00;63.4;;0.0;0.10;0.2;0.1;;-19.1;;0.0
03.01.2019 08:00;62.9;;0.0;0.10;0.2;0.1;;-18.2;;0.0
03.01.2019 09:00;63.5;;0.0;0.10;0.1;0.1;;-18.1;;25.8
03.01.2019 10:00;62.0;;0.0;0.10;0.2;0.1;;-17.8;;181.0
03.01.2019 11:00;62.0;;0.0;0.10;0.3;0.1;;-18.2;;301.0
03.01.2019 12:00;63.2;;0.0;0.10;0.2;0.1;;-17.9;;492.3
03.01.2019 13:00;64.3;0.1;0.0;0.10;0.3;0.1;0.1;-17.5;;429.3
03.01.2019 14:00;62.2;0.1;0.0;0.10;0.3;0.1;0.1;-17.7;;262.7
03.01.2019 15:00;58.6;0.1;0.0;0.11;0.3;0.2;0.1;-18.4;;168.8
03.01.2019 16:00;59.6;0.1;0.0;0.10;0.3;0.2;0.1;-18.3;;76.5
03.01.2019 17:00;62.8;0.1;0.0;0.10;0.1;0.1;0.1;-17.9;;6.5
03.01.2019 18:00;64.4;0.1;0.0;0.10;0.2;0.1;0.1;-17.7;;0.0
03.01.2019 19:00;65.3;0.1;0.0;0.09;0.1;0.1;0.1;-18.0;;0.0
03.01.2019 20:00;66.0;0.0;0.0;0.09;0.2;0.1;0.0;-17.4;;0.0
03.01.2019 21:00;66.3;0.0;0.0;0.09;0.3;0.1;0.0;-17.1;;0.0
03.01.2019 22:00;65.3;0.0;0.0;;0.3;0.1;0.1;-17.1;;0.0
03.01.2019 23:00;65.2;0.0;0.0;;0.2;0.1;0.0;-16.6;;0.0
04.01.2019 00:00;64.7;0.0;0.0;;0.2;0.1;0.0;-16.1;;0.0
04.01.2019 01:00;64.5;0.0;0.0;;0.2;0.1;0.0;-15.7;;0.0
04.01.2019 02:00;64.9;0.0;0.0;0.09;0.3;0.1;0.0;-15.6;;0.0
04.01.2019 03:00;66.0;0.0;0.0;0.09;0.2;0.1;0.0;-15.7;;0.0
04.01.2019 04:00;65.5;0.0;0.0;0.09;0.4;0.1;0.0;-15.8;;0.0
04.01.2019 05:00;67.0;0.0;0.0;0.09;0.3;0.1;0.0;-15.7;;0.0
04.01.2019 06:00;68.3;0.0;0.0;0.09;0.4;0.2;0.0;-15.8;;0.0
04.01.2019 07:00;67.7;0.0;0.0;0.09;0.3;0.1;0.0;-15.7;;0.0
04.01.2019 08:00;66.9;0.0;0.0;0.09;0.3;0.1;0.0;-15.9;;0.0
04.01.2019 09:00;66.9;;0.0;0.09;0.3;0.1;;-15.0;;19.8
04.01.2019 10:00;65.6;;0.0;0.09;0.3;0.1;;-14.3;;96.2
04.01.2019 11:00;65.3;;0.0;0.09;0.3;0.1;;-14.3;;186.5
04.01.2019 12:00;65.6;;0.0;0.09;0.3;0.1;;-14.1;;343.2
04.01.2019 13:00;65.8;;0.0;0.09;0.2;0.1;;-13.6;;376.8
04.01.2019 14:00;66.3;;;0.08;0.3;0.1;;-13.1;;416.7
04.01.2019 15:00;66.9;;0.0;0.08;0.2;0.1;;-12.8;;302.8
04.01.2019 16:00;66.4;;0.0;0.08;0.2;0.1;;-14.8;;176.0
04.01.2019 17:00;65.4;;0.0;0.08;0.2;0.1;;-14.8;;19.8
04.01.2019 18:00;65.0;;0.0;0.08;0.2;0.1;;-15.0;;0.0
04.01.2019 19:00;67.5;;0.0;0.08;0.3;0.1;;-15.1;;0.0
04.01.2019 20:00;68.5;;0.0;0.08;0.3;0.1;;-15.0;;0.0
04.01.2019 21:00;67.3;;0.0;0.08;0.2;0.1;;-15.9;;0.0
04.01.2019 22:00;67.6;;0.0;0.07;0.2;0.1;;-15.7;;0.0
04.01.2019 23:00;67.2;;0.0;0.07;0.2;0.1;;-15.7;;0.0
05.01.2019 00:00;67.8;;0.0;0.07;0.3;0.1;;-15.6;;0.0
05.01.2019 01:00;69.9;;0.0;0.08;0.4;0.1;;-15.9;;0.0
05.01.2019 02:00;69.4;;0.0;0.08;0.2;0.1;;-15.8;;0.0
05.01.2019 03:00;68.1;;0.0;0.08;0.3;0.1;;-14.4;;0.0
05.01.2019 04:00;70.2;;0.0;0.08;0.2;0.1;;-13.5;;0.0
05.01.2019 05:00;70.5;;0.0;0.08;0.1;0.1;;-13.3;;0.0
05.01.2019 06:00;69.0;;0.0;0.08;0.1;0.1;;-12.2;;0.0
05.01.2019 07:00;68.9;;0.0;0.08;0.0;0.0;;-11.4;;0.0
05.01.2019 08:00;68.8;;0.0;0.08;0.0;0.0;;-11.9;;0.0
05.01.2019 09:00;70.1;;0.0;0.08;0.1;0.0;;-12.1;;22.2
05.01.2019 10:00;67.4;;0.0;;0.1;0.0;;-11.2;;103.2
05.01.2019 11:00;67.1;;0.0;;0.0;0.0;;-11.5;;192.8
05.01.2019 12:00;67.7;;0.0;;0.0;0.0;;-11.5;;277.2
05.01.2019 13:00;68.5;;0.0;;0.0;0.0;;-12.3;;234.5
05.01.2019 14:00;67.4;;0.0;;0.0;0.0;;-11.7;;181.3
05.01.2019 15:00;66.5;;0.0;0.08;0.1;0.0;;-11.5;;121.7
05.01.2019 16:00;66.8;;0.0;0.08;0.1;0.0;;-10.9;;61.0
05.01.2019 17:00;68.6;;0.0;0.08;0.1;0.0;;-11.0;;20.2
05.01.2019 18:00;68.3;;0.0;0.08;0.0;0.0;;-11.2;;0.0
05.01.2019 19:00;72.6;;0.0;0.08;0.1;0.0;;-11.0;;0.0
05.01.2019 20:00;67.0;;0.0;0.08;0.1;0.0;;-11.2;;0.0
05.01.2019 21:00;67.5;;0.0;0.08;0.1;0.0;;-11.4;;0.0
05.01.2019 22:00;68.4;;0.0;0.08;0.1;0.0;;-11.9;;0.0
05.01.2019 23:00;69.9;;0.0;0.08;0.1;0.0;;-12.0;;0.0
06.01.2019 00:00;75.3;;0.0;0.08;0.1;0.1;;-12.2;;0.0
06.01.2019 01:00;72.7;;0.0;0.08;0.1;0.0;;-12.3;;0.0
06.01.2019 02:00;68.6;;0.0;0.08;0.1;0.1;;-12.1;;0.0
06.01.2019 03:00;68.1;;0.0;0.08;0.1;0.0;;-12.5;;0.0
06.01.2019 04:00;67.5;;0.0;0.08;0.1;0.0;;-12.6;;0.0
06.01.2019 05:00;66.8;;0.0;0.08;0.2;0.0;;-12.7;;0.0
06.01.2019 06:00;65.8;;0.0;0.08;0.1;0.0;;-13.1;;0.0
06.01.2019 07:00;64.8;;0.0;0.08;0.0;0.0;;-13.5;;0.0
06.01.2019 08:00;65.2;;0.0;0.08;0.0;0.0;;-13.6;;0.0
06.01.2019 09:00;64.7;;0.0;0.08;0.1;0.0;;-13.8;;6.8
06.01.2019 10:00;66.1;;0.0;0.08;0.1;0.0;;-12.8;;83.3
06.01.2019 11:00;67.4;;0.0;0.08;0.0;0.0;;-13.2;;195.5
06.01.2019 12:00;64.6;;0.0;0.08;0.0;0.0;;-13.4;;298.0
06.01.2019 13:00;65.1;;0.0;0.08;0.0;0.0;;-13.5;;339.3
06.01.2019 14:00;66.3;;0.0;0.08;0.1;0.0;;-13.8;;439.3
06.01.2019 15:00;65.5;;;0.08;0.1;0.0;;-14.1;;359.3
06.01.2019 16:00;65.0;;0.0;0.08;0.1;0.0;;-14.4;;163.2
06.01.2019 17:00;67.0;;0.0;0.09;0.1;0.0;;-13.7;;6.7
06.01.2019 18:00;69.9;;0.0;0.09;0.2;0.1;;-13.1;;0.0
06.01.2019 19:00;71.7;;0.0;0.09;0.1;0.1;;-12.8;;0.0
06.01.2019 20:00;72.0;;0.0;0.09;0.2;0.1;;-11.8;;0.0
06.01.2019 21:00;70.5;;0.0;0.09;0.2;0.1;;-12.4;;0.0
06.01.2019 22:00;68.9;;0.0;0.08;0.1;0.0;;-12.9;;0.0
06.01.2019 23:00;69.1;;0.0;;0.1;0.0;;-12.7;;0.0
07.01.2019 00:00;69.3;;0.0;;0.2;0.1;;-13.2;;0.0
07.01.2019 01:00;69.3;;0.0;;0.1;0.0;;-13.9;;0.0
07.01.2019 02:00;69.8;;0.0;;0.2;0.0;;-13.9;;0.0
07.01.2019 03:00;70.1;;0.0;0.08;0.1;0.0;;-14.0;;0.0
07.01.2019 04:00;69.2;;0.0;0.08;0.1;0.0;;-13.1;;0.0
07.01.2019 05:00;68.2;;0.0;0.08;0.1;0.0;;-12.5;;0.0
07.01.2019 06:00;68.4;;0.0;0.08;0.1;0.0;;-12.3;;0.0
07.01.2019 07:00;68.8;;0.0;0.08;0.1;0.1;;-12.7;;0.0
07.01.2019 08:00;68.8;;0.0;0.08;0.2;0.1;;-12.9;;0.0
07.01.2019 09:00;69.0;;0.0;0.08;0.2;0.1;;-12.7;;29.0
07.01.2019 10:00;69.6;;0.0;0.08;0.4;0.1;;-12.3;;167.2
07.01.2019 11:00;69.7;;0.0;0.08;0.2;0.1;;-11.6;;298.2
07.01.2019 12:00;69.5;;0.0;0.08;0.2;0.1;;-12.1;;386.2
07.01.2019 13:00;69.4;;0.1;0.08;0.2;0.1;;-12.2;;422.0
07.01.2019 14:00;69.8;;0.0;0.08;0.3;0.1;;-11.7;;392.7
07.01.2019 15:00;72.6;;0.0;0.08;0.3;0.1;;-11.0;;317.0
07.01.2019 16:00;75.9;;0.0;0.08;0.4;0.1;;-11.3;;171.3
07.01.2019 17:00;74.8;;0.0;0.09;0.2;0.1;;-11.9;;6.0
07.01.2019 18:00;71.0;;0.0;0.09;0.2;0.1;;-12.1;;0.0
07.01.2019 19:00;70.2;;0.0;0.09;0.4;0.1;;-12.4;;0.0
07.01.2019 20:00;72.0;;0.1;0.08;0.3;0.1;;-13.4;;0.0
07.01.2019 21:00;72.3;;0.0;0.09;0.2;0.1;;-13.5;;0.0
07.01.2019 22:00;71.9;;0.0;0.09;0.2;0.1;;-13.7;;0.0
07.01.2019 23:00;72.9;;0.0;;0.2;0.1;;-14.1;;0.0
08.01.2019 00:00;66.1;;0.0;;0.2;0.1;;-13.1;;0.0
08.01.2019 01:00;60.6;;0.0;;0.1;0.0;;-11.8;;0.0
08.01.2019 02:00;63.1;;0.0;;0.1;0.0;;-11.6;;0.0
08.01.2019 03:00;66.1;;0.0;;0.1;0.1;;-11.4;;0.0
08.01.2019 04:00;61.0;;0.0;;0.0;0.0;;-10.9;;0.0
08.01.2019 05:00;60.8;;0.0;;0.0;0.0;;-10.7;;0.0
08.01.2019 06:00;61.7;;0.0;;0.0;0.0;;-10.2;;0.0
08.01.2019 07:00;59.6;;0.0;;0.1;0.0;;-9.3;;0.0
08.01.2019 08:00;59.1;;0.0;;0.0;0.0;;-8.5;;0.0
08.01.2019 09:00;60.0;;0.0;0.08;0.0;0.0;;-8.2;;7.5
08.01.2019 10:00;61.4;;0.0;0.08;0.1;0.0;;-9.5;;77.7
08.01.2019 11:00;60.2;;0.0;0.09;0.2;0.0;;-10.7;;141.5
08.01.2019 12:00;58.0;;0.0;0.09;0.1;0.0;;-12.3;;176.0
08.01.2019 13:00;54.8;;0.0;0.09;0.1;0.0;;-13.8;;162.8
08.01.2019 14:00;58.6;;0.0;0.10;0.1;0.1;;-14.7;;123.3
08.01.2019 15:00;58.5;;0.0;0.10;0.1;0.1;;-15.1;;93.5
08.01.2019 16:00;61.8;;;0.10;0.1;0.1;;-16.6;;53.7
08.01.2019 17:00;58.5;;0.0;0.10;0.1;0.1;;-16.3;;10.7
08.01.2019 18:00;52.4;;0.0;0.10;0.1;0.0;;-16.6;;0.0
08.01.2019 19:00;53.3;;0.0;0.10;0.1;0.1;;-17.8;;0.0
08.01.2019 20:00;55.7;;0.0;0.10;0.3;0.2;;-18.9;;0.0
08.01.2019 21:00;57.8;;0.0;0.10;0.2;0.1;;-19.1;;0.0
08.01.2019 22:00;55.7;;0.0;0.10;0.1;0.1;;-18.6;;0.0
08.01.2019 23:00;57.3;;0.0;0.10;0.3;0.2;;-18.9;;0.0
09.01.2019 00:00;56.5;;0.0;0.10;0.2;0.2;;-18.7;;0.0
09.01.2019 01:00;55.3;;0.0;0.10;0.1;0.1;;-18.9;;0.0
09.01.2019 02:00;58.6;;0.0;0.10;0.2;0.1;;-19.2;;0.0
09.01.2019 03:00;59.8;;0.0;0.10;0.1;0.1;;-19.6;;0.0
09.01.2019 04:00;58.1;;0.0;0.10;0.2;0.1;;-19.8;;0.0
09.01.2019 05:00;56.9;;0.0;0.10;0.4;0.2;;-19.9;;0.0
09.01.2019 06:00;57.5;;0.0;0.10;0.3;0.1;;-20.4;;0.0
09.01.2019 07:00;59.6;;0.0;0.10;0.4;0.1;;-21.2;;0.0
09.01.2019 08:00;57.3;;0.0;0.10;0.3;0.1;;-20.5;;0.0
09.01.2019 09:00;55.2;;0.0;0.10;0.3;0.1;;-20.1;;0.0
09.01.2019 10:00;56.3;;0.0;0.10;0.3;0.1;;-21.3;;16.3
09.01.2019 11:00;;;;0.10;0.3;0.1;;-21.8;;49.7
09.01.2019 12:00;57.5;;0.0;0.10;0.2;0.1;;-21.6;;74.5
09.01.2019 13:00;56.6;0.7;0.0;0.10;0.2;0.1;1.0;-21.4;;117.0
09.01.2019 14:00;55.1;1.0;0.1;0.10;0.3;0.1;1.4;-21.5;;118.2
09.01.2019 15:00;55.4;0.9;0.1;0.10;0.2;0.1;1.3;-21.7;;114.7
09.01.2019 16:00;56.2;0.8;0.1;0.10;0.2;0.1;1.0;-22.1;;58.0
09.01.2019 17:00;54.1;1.4;0.0;0.11;0.2;0.1;1.6;-21.7;;7.3
09.01.2019 18:00;56.2;0.9;0.0;0.10;0.3;0.1;0.9;-22.6;;0.0
09.01.2019 19:00;58.8;0.3;0.0;0.10;0.1;0.1;0.3;-22.9;;0.0
09.01.2019 20:00;54.6;1.4;0.0;0.10;0.3;0.2;1.4;-22.5;;0.0
09.01.2019 21:00;54.8;1.3;0.0;0.10;0.5;0.2;1.3;-22.9;;0.0
09.01.2019 22:00;53.7;;0.0;0.10;0.2;0.2;;-23.2;;0.0
09.01.2019 23:00;54.1;;0.0;0.10;0.2;0.2;;-23.3;;0.0
10.01.2019 00:00;54.5;;0.0;0.10;0.3;0.2;;-23.5;;0.0
10.01.2019 01:00;52.9;;0.0;0.11;0.3;0.3;;-23.5;;0.0
10.01.2019 02:00;47.1;;0.0;0.12;0.3;0.2;;-23.2;;0.0
10.01.2019 03:00;45.3;0.7;0.0;0.12;0.2;0.1;0.7;-22.5;;0.0
10.01.2019 04:00;45.4;0.7;0.0;0.12;0.1;0.1;0.7;-22.1;;0.0
10.01.2019 05:00;41.6;0.7;0.0;0.13;0.1;0.1;0.8;-21.8;;0.0
10.01.2019 06:00;50.0;0.5;0.0;0.11;0.1;0.1;0.5;-21.3;;0.0
10.01.2019 07:00;55.3;0.3;0.0;0.10;0.2;0.1;0.3;-21.1;;0.0
10.01.2019 08:00;56.7;0.2;0.0;0.10;0.1;0.1;0.2;-21.2;;0.0
10.01.2019 09:00;57.1;0.3;0.0;0.10;0.1;0.1;0.3;-21.5;;18.7
10.01.2019 10:00;55.4;0.3;0.0;0.11;0.2;0.1;0.5;-21.4;;139.2
10.01.2019 11:00;56.4;0.2;0.0;;0.2;0.1;0.3;-20.9;;330.5
10.01.2019 12:00;54.4;0.2;0.0;;0.2;0.1;0.4;-20.6;;443.8
10.01.2019 13:00;54.3;0.3;0.0;;0.1;0.1;0.4;-20.9;;435.5
10.01.2019 14:00;56.3;0.2;0.0;;0.1;0.1;0.3;-20.6;;178.8
10.01.2019 15:00;59.4;0.1;0.0;;0.2;0.1;0.2;-20.8;;176.2
10.01.2019 16:00;57.4;0.2;0.0;;0.2;0.1;0.3;-20.8;;65.8
10.01.2019 17:00;58.5;0.2;;0.11;0.2;0.1;0.2;-21.0;;5.7
10.01.2019 18:00;59.4;0.2;0.0;0.10;0.1;0.1;0.2;-21.1;;0.0
10.01.2019 19:00;64.3;0.1;0.0;0.10;0.2;0.1;0.2;-20.1;;0.0
10.01.2019 20:00;66.5;0.1;0.1;0.10;0.2;0.1;0.2;-20.0;;0.0
10.01.2019 21:00;65.8;0.2;0.0;0.10;0.2;0.1;0.2;-20.2;;0.0
10.01.2019 22:00;64.7;0.2;0.0;0.09;0.1;0.1;0.2;-19.6;;0.0
10.01.2019 23:00;65.3;0.2;0.0;0.09;0.1;0.1;0.2;-19.4;;0.0
11.01.2019 00:00;67.7;0.1;0.0;0.09;0.1;0.1;0.1;-18.8;;0.0
11.01.2019 01:00;68.7;0.1;0.0;0.09;0.1;0.1;0.1;-18.9;;0.0
11.01.2019 02:00;71.4;0.1;0.0;0.09;0.1;0.1;0.1;-19.2;;0.0
11.01.2019 03:00;71.7;0.1;0.0;;0.1;0.1;0.1;-19.5;;0.0
11.01.2019 04:00;69.0;0.0;0.0;0.09;0.1;0.1;0.1;-19.4;;0.0
11.01.2019 05:00;69.8;0.1;0.0;0.09;0.1;0.1;0.1;-19.2;;0.0
11.01.2019 06:00;69.5;0.1;0.0;0.09;0.1;0.1;0.1;-19.3;;0.0
11.01.2019 07:00;70.5;0.0;0.0;0.09;0.1;0.1;0.1;-19.8;;0.0
11.01.2019 08:00;73.0;0.0;0.0;0.09;0.2;0.1;0.1;-19.3;;0.0
11.01.2019 09:00;69.9;0.1;0.0;0.09;0.1;0.1;0.1;-19.0;;61.8
11.01.2019 10:00;70.4;0.1;0.0;0.09;0.2;0.1;0.1;-18.5;;128.2
11.01.2019 11:00;71.0;0.1;0.0;0.09;0.2;0.1;0.1;-17.3;;235.3
11.01.2019 12:00;70.5;0.1;0.0;0.09;0.3;0.2;0.1;-16.5;;258.3
11.01.2019 13:00;68.2;0.1;0.0;0.09;0.2;0.1;0.1;-16.2;;283.3
11.01.2019 14:00;65.4;0.1;0.0;0.09;0.1;0.1;0.1;-16.0;;240.0
11.01.2019 15:00;63.5;0.1;0.0;0.09;0.2;0.1;0.1;-15.3;;187.7
11.01.2019 16:00;60.9;0.1;0.0;0.09;0.2;0.1;0.1;-15.0;;116.2
11.01.2019 17:00;59.7;0.1;0.0;0.09;0.1;0.0;0.1;-14.8;;22.7
11.01.2019 18:00;60.3;0.1;0.0;0.09;0.2;0.0;0.1;-14.6;;0.0
11.01.2019 19:00;59.7;0.1;0.0;0.09;0.1;0.0;0.1;-15.0;;0.0
11.01.2019 20:00;61.1;0.1;0.0;0.08;0.0;0.0;0.1;-14.8;;0.0
11.01.2019 21:00;60.4;0.2;0.0;0.08;0.1;0.0;0.2;-14.9;;0.0
11.01.2019 22:00;61.0;0.1;0.0;0.08;0.2;0.0;0.1;-14.3;;0.0
11.01.2019 23:00;61.1;0.0;0.0;0.08;0.1;0.0;0.0;-14.3;;0.0
12.01.2019 00:00;61.3;0.0;0.0;0.08;0.0;0.0;0.0;-14.2;;0.0
12.01.2019 01:00;61.2;0.1;0.0;0.08;0.0;0.0;0.1;-14.4;;0.0
12.01.2019 02:00;61.4;0.1;0.0;0.08;0.3;0.1;0.1;-14.2;;0.0
12.01.2019 03:00;61.4;0.1;0.0;0.08;0.6;0.2;0.1;-13.4;;0.0
12.01.2019 04:00;63.0;0.1;0.0;0.08;0.3;0.1;0.1;-12.9;;0.0
12.01.2019 05:00;65.0;0.1;0.0;0.08;0.1;0.0;0.1;-13.1;;0.0
12.01.2019 06:00;67.4;0.1;0.0;0.08;0.1;0.0;0.1;-12.9;;0.0
12.01.2019 07:00;67.2;0.1;0.0;0.08;0.1;0.0;0.1;-12.2;;0.0
12.01.2019 08:00;64.8;0.0;0.0;0.08;0.3;0.1;0.1;-11.0;;0.0
12.01.2019 09:00;62.8;0.1;0.0;0.08;0.4;0.2;0.1;-10.6;;7.3
12.01.2019 10:00;61.8;0.1;0.0;0.07;0.5;0.2;0.1;-10.5;;54.5
12.01.2019 11:00;61.1;0.0;0.0;0.07;1.0;0.4;0.0;-10.1;;104.3
12.01.2019 12:00;63.1;0.0;0.0;0.07;1.1;0.4;0.0;-10.6;;136.0
12.01.2019 13:00;64.6;0.1;0.1;0.07;0.9;0.3;0.2;-11.3;;162.5
12.01.2019 14:00;64.6;0.1;0.0;0.07;0.9;0.3;0.2;-11.3;;306.5
12.01.2019 15:00;66.8;0.0;0.0;0.07;0.6;0.2;0.0;-11.5;;302.3
12.01.2019 16:00;68.3;0.0;0.0;0.07;0.5;0.2;0.0;-11.8;;177.5
12.01.2019 17:00;69.0;0.0;0.0;0.07;0.4;0.1;0.0;-12.9;;9.3
12.01.2019 18:00;64.7;0.0;;0.07;0.3;0.1;0.0;-12.5;;0.0
12.01.2019 19:00;67.1;0.0;0.0;0.07;0.4;0.2;0.0;-12.4;;0.0
12.01.2019 20:00;69.5;0.0;0.0;0.07;0.4;0.1;0.1;-13.3;;0.0
12.01.2019 21:00;70.7;0.0;0.0;0.07;0.5;0.1;0.0;-13.8;;0.0
12.01.2019 22:00;63.5;0.0;0.0;0.07;0.2;0.1;0.0;-13.4;;0.0
12.01.2019 23:00;58.3;0.0;0.0;0.07;0.1;0.0;0.0;-12.4;;0.0
13.01.2019 00:00;53.9;0.3;0.0;0.08;0.2;0.0;0.3;-13.8;;0.0
13.01.2019 01:00;54.2;0.3;0.0;0.08;0.2;0.0;0.3;-14.2;;0.0
13.01.2019 02:00;55.0;0.3;0.0;0.09;0.0;0.0;0.3;-14.3;;0.0
13.01.2019 03:00;53.7;0.3;0.0;0.09;0.1;0.0;0.3;-14.2;;0.0
13.01.2019 04:00;56.6;0.3;0.0;0.09;0.2;0.0;0.3;-14.2;;0.0
13.01.2019 05:00;51.9;0.4;0.0;0.09;0.1;0.0;0.4;-14.3;;0.0
13.01.2019 06:00;50.6;0.4;0.0;0.10;0.1;0.0;0.4;-14.6;;0.0
13.01.2019 07:00;51.9;0.5;0.0;0.10;0.2;0.0;0.5;-14.3;;0.0
13.01.2019 08:00;51.9;0.5;0.0;0.10;0.1;0.0;0.5;-14.5;;0.0
13.01.2019 09:00;49.1;0.5;0.0;0.10;0.0;0.0;0.6;-14.2;;0.5
13.01.2019 10:00;51.6;0.3;0.0;0.10;0.0;0.0;0.4;-13.6;;31.0
13.01.2019 11:00;54.1;0.2;0.0;0.09;0.1;0.0;0.3;-12.4;;70.8
13.01.2019 12:00;54.5;0.2;0.0;0.09;0.1;0.0;0.3;-11.3;;77.0
13.01.2019 13:00;56.0;0.2;0.0;0.09;0.1;0.0;0.2;-10.5;;89.3
13.01.2019 14:00;57.3;0.1;0.0;0.09;0.2;0.1;0.2;-9.9;;71.2
13.01.2019 15:00;57.0;0.2;0.0;0.09;0.1;0.1;0.2;-9.6;;55.0
13.01.2019 16:00;58.0;0.2;0.0;0.09;0.2;0.1;0.2;-10.2;;17.7
13.01.2019 17:00;62.6;0.1;0.0;0.08;0.1;0.0;0.1;-10.1;;0.7
