Station: Rigi-Seebodenalp
Land, > 1000 m
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];CPC [1/cm3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
01.01.2019 01:00;50.4;3.6;0.1;0.17;2.1;2.9;864.7;3.7;0.9;0.0;-0.1
01.01.2019 02:00;49.5;4.1;0.1;0.17;3.0;4.0;999.5;4.2;1.4;0.0;-0.1
01.01.2019 03:00;48.1;5.2;0.1;0.19;3.7;5.1;1319.0;5.2;1.7;0.0;-0.3
01.01.2019 04:00;40.6;6.0;0.1;0.20;4.9;6.9;1530.9;6.0;1.9;0.0;-0.7
01.01.2019 05:00;41.6;5.5;0.1;0.19;4.6;6.4;1313.6;5.6;1.7;0.0;-1.8
01.01.2019 06:00;52.5;2.9;0.0;0.15;2.3;3.1;670.6;2.9;0.8;0.0;-3.3
01.01.2019 07:00;55.0;3.0;0.1;0.15;2.5;3.5;687.2;3.0;1.2;0.0;-1.7
01.01.2019 08:00;51.3;3.6;0.1;0.16;4.1;5.7;827.6;3.7;1.5;0.0;-0.7
01.01.2019 09:00;44.4;4.1;0.1;0.17;3.9;5.5;975.8;4.2;1.5;0.0;4.1
01.01.2019 10:00;44.9;4.0;0.1;0.17;4.2;5.9;926.5;4.3;1.3;0.0;11.9
01.01.2019 11:00;34.7;6.3;0.1;0.20;5.3;7.4;1487.4;6.9;1.3;0.0;51.8
01.01.2019 12:00;;;;;3.2;4.5;1375.4;;1.6;0.0;167.1
01.01.2019 13:00;37.6;;0.0;;2.6;3.6;1028.6;;1.6;0.0;185.9
01.01.2019 14:00;39.5;4.6;0.0;0.18;3.0;4.0;954.1;5.6;1.3;0.0;103.7
01.01.2019 15:00;43.5;3.9;0.0;0.17;2.7;3.6;970.1;4.7;1.9;0.0;178.7
01.01.2019 16:00;40.4;5.4;0.0;0.18;3.0;4.1;1199.6;5.8;1.0;0.0;31.7
01.01.2019 17:00;44.4;4.3;0.0;0.18;3.5;4.9;1041.9;4.4;0.7;0.0;0.2
01.01.2019 18:00;43.6;4.4;0.0;0.18;4.0;5.4;1073.2;4.4;0.7;0.0;-2.2
01.01.2019 19:00;42.4;5.1;0.0;0.18;4.0;5.5;1356.6;5.1;0.6;0.0;-2.5
01.01.2019 20:00;43.8;5.0;0.0;0.19;3.6;5.1;1222.5;5.0;0.3;0.0;-2.7
01.01.2019 21:00;47.1;4.5;0.0;0.18;4.0;5.5;1067.7;4.5;0.1;0.0;-2.1
01.01.2019 22:00;47.6;4.1;0.0;0.17;3.7;5.1;1069.0;4.1;0.0;0.0;-2.0
01.01.2019 23:00;51.5;3.4;0.0;0.17;3.5;4.9;625.4;3.4;0.1;0.0;-1.8
02.01.2019 00:00;56.4;3.0;0.0;0.16;2.7;3.7;563.1;3.0;0.5;0.0;-0.5
02.01.2019 01:00;52.1;3.2;0.0;0.15;4.5;3.8;701.8;3.2;0.5;0.1;-0.2
02.01.2019 02:00;60.8;2.4;0.0;0.14;3.5;2.8;492.2;2.4;0.4;0.2;-0.3
02.01.2019 03:00;62.6;1.9;0.0;0.14;1.9;1.5;454.4;1.9;0.7;0.0;-0.0
02.01.2019 04:00;58.5;2.1;0.0;0.14;2.1;1.7;630.2;2.1;0.1;0.0;0.0
02.01.2019 05:00;59.6;2.2;0.0;0.14;1.3;0.8;551.8;2.3;-0.3;0.1;-0.2
02.01.2019 06:00;66.9;2.1;0.0;0.14;2.3;1.7;691.3;2.1;-1.0;0.0;0.0
02.01.2019 07:00;66.6;2.4;0.0;0.14;2.3;1.4;1040.5;2.4;-1.2;0.0;0.0
02.01.2019 08:00;65.9;2.8;0.0;0.15;2.1;1.6;1754.5;2.8;-1.4;0.0;0.0
02.01.2019 09:00;71.1;2.8;0.0;0.14;3.6;2.1;1445.7;2.9;-1.6;0.0;5.2
02.01.2019 10:00;73.5;3.3;0.1;0.14;5.1;2.6;1559.4;3.5;-1.8;0.0;46.4
02.01.2019 11:00;74.3;2.6;0.0;0.15;5.6;2.7;2165.5;3.0;-1.7;0.0;125.5
02.01.2019 12:00;68.5;4.3;0.1;0.16;7.5;3.6;3482.6;4.9;-1.8;0.0;113.7
02.01.2019 13:00;69.2;4.4;0.1;0.16;8.4;3.9;3834.6;4.9;-2.1;0.0;92.6
02.01.2019 14:00;71.7;3.3;0.1;0.15;7.9;4.0;3510.6;3.6;-2.1;0.0;84.9
02.01.2019 15:00;72.4;3.2;0.0;0.15;7.7;4.0;3825.8;3.5;-2.1;0.0;72.2
02.01.2019 16:00;71.5;3.4;0.0;0.15;8.1;4.1;3503.9;3.5;-2.3;0.0;28.5
02.01.2019 17:00;70.4;3.5;0.0;0.16;9.0;4.3;3306.2;3.6;-2.4;0.0;6.1
02.01.2019 18:00;71.6;3.5;0.1;0.16;9.3;4.4;3145.9;3.5;-2.6;0.0;0.0
02.01.2019 19:00;69.4;4.0;0.1;0.16;10.1;4.4;3539.3;4.0;-2.9;0.0;0.0
02.01.2019 20:00;67.7;4.5;0.1;0.17;8.7;4.4;3618.0;4.6;-2.9;0.2;0.0
02.01.2019 21:00;66.9;5.0;0.1;0.16;9.3;4.5;3304.3;5.0;-3.2;0.3;0.0
02.01.2019 22:00;72.2;3.8;0.0;0.16;7.6;3.3;2304.3;3.8;-4.0;0.1;-0.4
02.01.2019 23:00;72.8;3.1;0.1;0.16;5.9;3.4;1626.1;3.1;-4.0;0.0;-0.6
03.01.2019 00:00;72.5;3.3;0.1;0.15;7.9;4.2;2391.8;3.3;-3.6;0.0;0.0
03.01.2019 01:00;72.2;3.2;0.1;0.16;9.1;4.3;2223.7;3.2;-4.0;0.0;-0.8
03.01.2019 02:00;71.6;3.2;0.1;0.16;9.1;4.5;2206.2;3.2;-4.6;0.0;-1.0
03.01.2019 03:00;71.1;3.3;0.0;0.15;8.9;4.6;2179.4;3.4;-4.8;0.0;-1.3
03.01.2019 04:00;70.2;3.4;0.1;0.16;8.6;4.5;2099.9;3.4;-5.4;0.0;-1.9
03.01.2019 05:00;73.9;2.2;0.1;0.15;7.0;3.6;1435.0;2.2;-6.6;0.0;-1.3
03.01.2019 06:00;71.8;2.4;0.1;0.15;7.8;3.8;1558.9;2.4;-6.5;0.0;-1.2
03.01.2019 07:00;70.0;2.6;0.1;0.15;8.0;3.9;1683.3;2.6;-6.9;0.0;-1.4
03.01.2019 08:00;69.1;2.8;0.1;0.15;8.4;4.3;1752.6;2.8;-7.5;0.0;-1.1
03.01.2019 09:00;71.0;2.6;0.0;0.15;7.2;3.9;1797.8;2.7;-7.5;0.0;9.2
03.01.2019 10:00;71.4;2.3;0.1;0.15;7.1;3.9;2522.2;2.8;-6.7;0.0;26.9
03.01.2019 11:00;71.8;2.2;0.1;0.15;6.3;3.4;1644.3;2.6;-6.3;0.0;65.5
03.01.2019 12:00;71.1;2.4;0.1;0.16;6.8;3.7;2205.6;3.1;-5.6;0.0;259.9
03.01.2019 13:00;74.2;1.9;0.1;0.15;6.7;3.7;2070.1;2.3;-3.4;0.0;361.3
03.01.2019 14:00;79.6;1.5;0.1;0.15;4.5;2.6;2672.4;1.9;-3.0;0.0;250.2
03.01.2019 15:00;69.3;5.5;0.1;0.17;7.2;4.6;4534.6;7.2;-1.8;0.0;291.1
03.01.2019 16:00;69.7;7.2;0.2;0.17;10.4;6.5;5054.7;8.0;-2.0;0.0;86.3
03.01.2019 17:00;73.6;5.0;0.1;0.16;6.9;4.2;3400.0;5.2;-3.8;0.0;16.3
03.01.2019 18:00;73.7;4.3;0.0;0.16;5.2;3.2;2956.2;4.3;-3.8;0.0;-0.1
03.01.2019 19:00;72.6;4.8;0.1;0.16;5.3;3.2;2656.1;4.8;-3.8;0.0;-0.2
03.01.2019 20:00;68.6;6.4;0.1;0.17;7.7;4.9;3544.0;6.4;-4.1;0.0;0.0
03.01.2019 21:00;71.0;4.7;0.1;0.16;5.1;3.3;2847.0;4.7;-4.2;0.0;-0.2
03.01.2019 22:00;53.2;15.1;0.2;0.20;9.7;6.3;5207.3;15.1;-4.5;0.0;0.0
03.01.2019 23:00;73.7;4.6;0.1;0.16;5.8;3.8;2219.8;4.6;-4.2;0.0;0.0
04.01.2019 00:00;77.1;2.8;0.0;0.15;3.9;2.4;1548.5;2.8;-3.9;0.0;0.0
04.01.2019 01:00;76.7;3.1;0.1;0.15;2.2;1.5;1445.1;3.1;-4.5;0.0;-1.1
04.01.2019 02:00;70.4;5.0;0.1;0.17;4.5;3.3;1936.5;5.0;-5.5;0.0;-1.2
04.01.2019 03:00;79.5;1.7;0.1;0.15;1.7;1.2;826.0;1.7;-5.3;0.0;-1.1
04.01.2019 04:00;73.1;3.5;0.1;0.16;2.7;1.8;1435.7;3.5;-5.5;0.0;-1.0
04.01.2019 05:00;73.8;3.1;0.1;0.16;3.8;2.7;1288.5;3.1;-6.2;0.0;-1.1
04.01.2019 06:00;77.4;2.1;0.0;0.15;2.0;1.4;1028.7;2.1;-5.6;0.0;-1.0
04.01.2019 07:00;76.9;2.1;0.1;0.15;2.1;1.4;948.0;2.1;-5.6;0.0;-1.1
04.01.2019 08:00;77.3;1.7;0.1;0.15;0.8;0.6;576.3;1.6;-5.5;0.0;-0.8
04.01.2019 09:00;78.3;1.6;0.1;0.15;0.8;0.6;537.8;1.6;-5.6;0.0;15.3
04.01.2019 10:00;79.3;1.6;0.0;0.15;0.7;0.5;422.6;1.8;-4.8;0.0;26.8
04.01.2019 11:00;78.7;1.8;0.1;0.15;0.8;0.6;499.5;2.2;-4.2;0.0;39.5
04.01.2019 12:00;76.4;2.0;0.1;0.16;1.3;0.9;905.5;2.6;-3.1;0.0;335.8
04.01.2019 13:00;71.8;4.2;0.1;0.17;2.5;1.9;2259.7;6.1;-2.5;0.0;366.0
04.01.2019 14:00;66.2;8.7;0.2;0.18;5.9;4.0;4652.5;12.6;-3.0;0.0;344.4
04.01.2019 15:00;70.1;7.9;0.2;0.18;6.1;3.9;4008.5;9.9;-2.8;0.0;207.2
04.01.2019 16:00;68.3;8.8;0.1;0.18;6.8;4.2;4247.9;10.1;-3.1;0.0;102.5
04.01.2019 17:00;66.9;8.8;0.1;0.18;5.7;3.8;3532.8;9.2;-3.5;0.0;21.1
04.01.2019 18:00;68.9;8.0;0.1;0.17;6.1;4.0;3103.2;8.0;-4.1;0.0;-0.4
04.01.2019 19:00;63.1;10.2;0.2;0.18;6.9;4.9;3390.3;10.2;-3.9;0.0;0.0
04.01.2019 20:00;57.3;12.4;0.2;0.20;9.8;6.7;3656.1;12.4;-4.0;0.0;-0.0
04.01.2019 21:00;59.0;12.0;0.2;0.19;9.8;6.9;3465.3;12.0;-3.9;0.0;-0.2
04.01.2019 22:00;59.9;11.9;0.2;0.18;11.1;8.2;3459.3;11.9;-3.9;0.0;0.0
04.01.2019 23:00;69.6;7.3;0.1;0.17;5.8;4.5;2234.8;7.3;-3.6;0.0;-0.2
05.01.2019 00:00;66.5;8.1;0.2;0.18;8.4;6.0;2390.9;8.1;-3.9;0.0;-0.3
05.01.2019 01:00;71.0;6.1;0.1;0.16;5.5;4.9;2003.1;6.1;-4.2;0.0;-0.6
05.01.2019 02:00;67.9;6.6;0.1;0.17;7.3;6.4;2116.2;6.7;-3.7;0.0;-0.4
05.01.2019 03:00;72.1;4.7;0.1;0.16;5.2;4.6;1502.3;4.7;-3.3;0.0;0.0
05.01.2019 04:00;74.6;3.2;0.1;0.16;3.1;2.8;1157.6;3.2;-3.0;0.0;0.0
05.01.2019 05:00;75.1;3.0;0.0;0.15;3.2;2.7;1171.4;3.0;-3.0;0.0;0.0
05.01.2019 06:00;70.8;3.7;0.1;0.16;4.3;3.9;1466.7;3.7;-3.4;0.0;0.0
05.01.2019 07:00;67.7;4.6;0.1;0.17;5.4;4.7;1721.5;4.6;-3.6;0.0;-0.0
05.01.2019 08:00;55.0;9.0;0.2;0.20;8.2;7.3;2866.7;9.0;-3.8;0.0;0.0
05.01.2019 09:00;67.8;5.3;0.2;0.17;7.5;6.6;1679.2;5.4;-4.0;0.6;5.9
05.01.2019 10:00;74.3;3.5;0.1;0.16;3.8;3.3;1032.2;3.6;-4.1;0.4;29.8
05.01.2019 11:00;73.9;3.4;0.1;0.16;3.3;2.8;1063.8;3.5;-3.5;0.4;57.6
05.01.2019 12:00;79.7;2.4;0.1;0.14;1.2;1.0;706.5;2.5;-2.5;0.8;54.8
05.01.2019 13:00;80.3;2.0;0.1;0.13;0.6;0.5;520.3;2.1;-1.9;1.3;54.6
05.01.2019 14:00;75.5;1.8;0.1;0.13;0.4;0.3;302.1;1.9;-1.1;1.4;50.7
05.01.2019 15:00;74.1;2.1;0.1;0.14;0.4;0.2;408.1;2.2;-1.2;1.1;32.4
05.01.2019 16:00;75.4;2.3;0.0;0.14;0.4;0.3;551.6;2.3;-1.2;0.3;24.9
05.01.2019 17:00;69.1;2.8;0.0;0.15;0.8;0.6;655.7;2.8;-1.5;0.2;4.6
05.01.2019 18:00;63.6;3.2;0.0;0.15;0.5;0.3;515.3;3.2;-1.2;0.3;-0.8
05.01.2019 19:00;59.8;3.1;0.0;0.15;0.3;0.3;334.4;3.1;-1.0;0.3;-1.0
05.01.2019 20:00;58.3;3.2;0.0;0.15;0.3;0.3;350.7;3.2;-0.9;0.4;-1.0
05.01.2019 21:00;58.3;3.4;0.1;0.15;0.3;0.3;504.6;3.4;-0.8;0.3;-0.8
05.01.2019 22:00;55.5;4.1;0.0;0.17;0.9;0.8;812.6;4.1;-1.2;0.5;-0.5
05.01.2019 23:00;53.4;3.3;0.1;0.16;1.0;0.9;436.9;3.3;-1.1;0.2;-2.1
06.01.2019 00:00;53.0;3.1;0.0;0.16;0.9;0.8;426.2;3.1;-1.2;0.1;-2.2
06.01.2019 01:00;51.0;3.5;0.0;0.16;1.1;1.1;531.0;3.5;-1.3;0.1;-3.0
06.01.2019 02:00;50.3;3.6;0.0;0.17;1.7;1.7;707.3;3.6;-1.4;0.0;-2.9
06.01.2019 03:00;47.9;3.7;0.0;0.17;2.6;2.7;775.8;3.7;-1.4;0.4;-2.7
06.01.2019 04:00;48.2;3.6;0.1;0.17;2.4;2.5;689.0;3.6;-1.5;0.3;-2.6
06.01.2019 05:00;51.7;3.3;0.0;0.16;1.8;2.0;612.0;3.3;-1.4;0.2;-2.3
06.01.2019 06:00;50.7;3.3;0.0;0.16;1.6;1.7;536.2;3.3;-1.4;0.3;-2.0
06.01.2019 07:00;49.5;3.3;0.0;0.16;1.4;1.5;437.1;3.3;-1.4;0.1;-2.1
06.01.2019 08:00;50.0;3.1;0.1;0.16;1.4;1.5;483.5;3.1;-1.4;0.1;-2.0
06.01.2019 09:00;50.3;3.4;0.1;0.16;2.0;2.0;606.0;3.5;-1.6;0.4;2.0
06.01.2019 10:00;52.6;3.1;0.0;0.16;2.1;2.2;686.9;3.2;-1.6;0.2;26.0
06.01.2019 11:00;53.8;2.8;0.1;0.16;2.2;2.2;685.7;3.1;-1.5;0.3;51.5
06.01.2019 12:00;57.0;2.6;0.0;0.15;2.3;2.3;554.2;3.0;-1.3;0.3;93.8
06.01.2019 13:00;57.3;2.8;0.0;0.15;1.4;1.5;440.9;3.2;-1.1;0.5;92.1
06.01.2019 14:00;60.1;2.2;0.1;0.15;0.9;1.0;362.9;2.4;-1.1;0.4;83.0
06.01.2019 15:00;61.4;2.0;0.0;0.15;0.9;1.0;324.3;2.2;-1.0;0.5;76.3
06.01.2019 16:00;61.7;2.3;0.0;0.15;0.6;0.7;448.0;2.5;-1.2;0.1;45.1
06.01.2019 17:00;62.6;2.2;0.0;0.15;0.6;0.6;572.0;2.2;-1.3;0.1;9.3
06.01.2019 18:00;60.7;2.2;0.0;0.15;0.7;0.7;451.3;2.2;-1.3;0.2;-0.7
06.01.2019 19:00;58.3;2.3;0.0;0.15;0.6;0.6;427.7;2.3;-1.2;0.1;-1.2
06.01.2019 20:00;60.4;2.5;0.0;0.15;0.9;1.0;540.4;2.4;-1.3;0.1;-2.1
06.01.2019 21:00;51.0;3.4;0.0;0.16;1.4;1.5;371.5;3.4;-1.4;0.1;-2.5
06.01.2019 22:00;49.1;3.7;0.1;0.17;1.3;1.4;531.7;3.8;-1.4;0.0;-2.5
06.01.2019 23:00;52.5;2.8;0.0;0.17;1.9;2.0;848.5;2.8;-1.5;0.0;-2.2
07.01.2019 00:00;53.1;2.8;0.0;0.17;2.0;2.2;579.2;2.8;-1.7;0.0;-2.2
07.01.2019 01:00;47.9;3.0;0.0;0.17;1.4;3.1;677.0;3.0;-1.6;0.0;-2.2
07.01.2019 02:00;45.3;5.2;0.0;0.19;1.9;4.2;813.2;5.3;-1.5;0.0;-3.3
07.01.2019 03:00;49.4;4.0;0.0;0.17;1.4;3.2;556.3;4.0;-1.6;0.0;-1.6
07.01.2019 04:00;48.0;3.3;0.0;0.17;0.9;2.0;535.9;3.3;-1.8;0.0;-0.2
07.01.2019 05:00;39.3;5.6;0.0;0.20;2.4;5.3;953.8;5.6;-1.6;0.0;-2.1
07.01.2019 06:00;38.8;5.1;0.0;0.20;2.1;4.6;931.1;5.1;-1.7;0.0;-4.0
07.01.2019 07:00;39.6;5.2;0.1;0.20;1.8;3.9;836.4;5.2;-1.7;0.0;-3.2
07.01.2019 08:00;46.9;4.0;0.0;0.18;1.8;4.0;470.4;4.1;-1.7;0.0;-2.6
07.01.2019 09:00;47.3;3.6;0.0;0.17;1.1;2.4;478.2;3.8;-1.6;0.0;11.5
07.01.2019 10:00;31.7;9.9;0.0;0.21;1.9;4.3;1196.4;12.3;-1.4;0.0;47.4
07.01.2019 11:00;30.7;11.0;0.1;0.22;2.5;5.6;1338.4;14.5;-1.2;0.0;68.7
07.01.2019 12:00;38.9;7.0;0.1;0.19;2.4;5.4;765.8;8.3;-1.2;0.0;107.7
07.01.2019 13:00;35.3;10.1;0.0;0.21;2.8;6.2;1232.0;12.6;-1.1;0.0;97.3
07.01.2019 14:00;33.4;14.2;0.0;0.21;2.7;6.0;1540.0;17.3;-1.2;0.0;60.9
07.01.2019 15:00;34.0;15.2;0.0;0.21;2.6;5.8;1965.6;17.5;-1.2;0.0;43.1
07.01.2019 16:00;41.1;12.0;0.1;0.20;2.1;4.6;1430.3;12.7;-1.6;0.0;20.1
07.01.2019 17:00;42.3;11.0;0.0;0.19;2.9;6.4;948.5;11.2;-1.8;0.0;3.9
07.01.2019 18:00;41.1;11.8;0.0;0.20;3.4;7.5;1024.8;11.9;-1.8;0.0;-0.8
07.01.2019 19:00;41.4;11.1;0.1;0.20;3.6;7.8;1463.1;11.2;-1.9;0.0;-1.0
07.01.2019 20:00;39.8;11.9;0.0;0.20;3.9;8.6;1757.2;11.9;-2.0;0.0;-1.3
07.01.2019 21:00;39.3;12.6;0.1;0.21;4.2;9.1;1911.7;12.6;-2.2;0.0;-1.1
07.01.2019 22:00;39.5;11.6;0.0;0.20;3.7;7.9;1490.8;11.7;-2.3;0.0;-0.7
07.01.2019 23:00;40.9;9.9;0.0;0.20;3.3;7.2;1669.6;9.9;-2.3;0.0;-0.4
08.01.2019 00:00;42.3;8.6;0.1;0.19;3.2;7.0;1451.8;8.6;-2.4;0.0;-0.1
08.01.2019 01:00;47.2;6.2;0.0;0.18;6.3;7.2;721.4;6.2;-2.6;0.0;0.0
08.01.2019 02:00;48.9;6.4;0.1;0.18;5.9;6.9;875.4;6.4;-2.7;0.0;0.0
08.01.2019 03:00;43.2;7.6;0.1;0.18;6.6;7.7;1156.8;7.7;-2.5;0.0;0.0
08.01.2019 04:00;44.1;7.6;0.1;0.18;7.8;9.0;1345.4;7.6;-2.6;0.2;0.0
08.01.2019 05:00;63.4;4.6;0.0;0.15;3.8;4.4;786.7;4.6;-1.9;0.3;0.0
08.01.2019 06:00;72.2;3.4;0.0;0.14;2.6;2.6;581.4;3.4;-1.1;0.4;0.0
08.01.2019 07:00;73.4;2.8;0.0;0.13;1.4;1.4;378.3;2.8;-0.5;0.3;-0.1
08.01.2019 08:00;77.5;2.1;0.0;0.12;0.5;0.6;246.6;2.1;0.0;0.4;-0.6
08.01.2019 09:00;75.6;2.1;0.0;0.13;0.3;0.3;274.5;2.1;0.4;0.1;4.1
08.01.2019 10:00;67.7;3.9;0.1;0.14;0.6;0.7;1032.1;4.0;0.3;0.1;22.1
08.01.2019 11:00;62.2;5.7;0.1;0.15;0.4;0.5;2460.7;6.1;0.2;0.0;46.7
08.01.2019 12:00;60.7;5.1;0.1;0.15;0.7;0.7;2410.0;5.6;0.4;0.0;58.9
08.01.2019 13:00;59.5;4.9;0.1;0.15;0.9;0.8;1639.5;5.2;0.3;0.0;42.7
08.01.2019 14:00;60.4;4.0;0.0;0.15;0.8;0.8;1452.7;4.2;0.2;0.0;33.4
08.01.2019 15:00;61.2;4.0;0.0;0.16;1.6;1.4;1322.8;4.2;0.1;0.0;22.8
08.01.2019 16:00;57.2;5.5;0.3;0.16;1.2;1.1;3814.8;5.6;-0.1;0.0;9.4
08.01.2019 17:00;57.4;6.1;0.3;0.17;1.8;2.0;3616.0;6.3;-0.4;0.0;8.2
08.01.2019 18:00;56.4;7.0;0.1;0.17;1.4;1.4;2361.7;7.0;-0.8;0.0;-0.4
08.01.2019 19:00;66.0;4.0;0.1;0.15;1.8;1.8;1243.4;4.0;-0.9;0.0;-0.6
08.01.2019 20:00;69.4;3.5;0.0;0.15;2.3;2.2;1275.9;3.6;-0.5;0.0;0.0
08.01.2019 21:00;69.2;3.2;0.1;0.15;2.7;2.3;1175.8;3.3;-0.6;0.0;0.0
08.01.2019 22:00;67.6;3.2;0.1;0.15;2.4;1.9;992.9;3.2;-1.1;0.0;0.0
08.01.2019 23:00;66.7;3.2;0.1;0.15;2.2;1.7;1006.8;3.2;-1.0;0.0;0.0
09.01.2019 00:00;68.9;2.7;0.0;0.15;1.5;1.3;785.9;2.7;-1.4;0.0;-0.1
09.01.2019 01:00;69.8;2.6;0.0;0.14;1.2;1.5;839.8;2.6;-1.5;0.0;-0.2
09.01.2019 02:00;70.6;2.5;0.1;0.14;2.2;1.6;828.1;2.5;-1.5;0.0;0.0
09.01.2019 03:00;68.7;3.2;0.5;0.15;1.9;2.0;1878.6;3.2;-1.8;0.0;0.0
09.01.2019 04:00;67.0;3.9;0.1;0.14;1.8;1.1;819.0;4.0;-2.0;0.1;-0.6
09.01.2019 05:00;69.1;3.4;0.7;0.14;0.9;0.7;1745.7;3.4;-2.3;0.0;-1.0
09.01.2019 06:00;69.3;3.3;0.6;0.14;1.4;1.0;1482.2;3.3;-2.5;0.0;-1.0
09.01.2019 07:00;71.5;3.1;0.3;0.14;1.6;1.4;1450.0;3.1;-2.8;0.0;-1.0
09.01.2019 08:00;70.3;3.3;0.1;0.15;2.3;1.0;959.0;3.3;-2.8;0.5;-1.0
09.01.2019 09:00;67.2;4.0;0.0;0.15;0.5;0.3;732.6;4.1;-2.9;0.1;1.4
09.01.2019 10:00;66.5;4.7;0.0;0.15;0.6;0.6;1123.7;5.0;-3.0;0.0;21.5
09.01.2019 11:00;72.5;3.3;0.0;0.15;1.4;1.5;1313.9;3.6;-3.3;0.0;45.7
09.01.2019 12:00;69.9;4.3;0.0;0.15;1.9;1.4;2067.2;4.7;-3.2;0.1;48.4
09.01.2019 13:00;69.0;4.7;0.0;0.15;0.7;0.8;1435.9;5.1;-3.2;0.0;55.3
09.01.2019 14:00;67.2;5.9;0.0;0.16;1.2;1.4;1987.2;6.4;-3.2;0.0;36.4
09.01.2019 15:00;65.7;7.3;0.0;0.16;1.6;1.9;3519.5;7.8;-3.3;0.0;27.5
09.01.2019 16:00;67.0;7.3;0.0;0.16;2.1;2.2;3149.1;7.7;-3.5;0.3;24.7
09.01.2019 17:00;65.4;8.7;0.1;0.16;2.6;2.6;3670.1;8.9;-3.6;0.0;10.6
09.01.2019 18:00;63.8;8.8;0.0;0.16;2.5;3.1;2582.4;8.8;-3.7;0.2;-0.7
09.01.2019 19:00;67.2;6.5;0.1;0.15;2.1;2.0;1795.6;6.6;-3.9;0.4;-1.0
09.01.2019 20:00;66.8;7.2;0.1;0.16;2.1;1.8;1566.6;7.2;-4.2;0.5;-1.0
09.01.2019 21:00;70.0;6.0;0.0;0.15;2.6;2.2;1675.2;6.0;-4.5;1.2;-1.2
09.01.2019 22:00;67.2;6.2;0.0;0.16;1.6;2.1;1546.4;6.2;-4.5;1.6;-1.2
09.01.2019 23:00;65.3;6.2;0.0;0.17;1.6;2.1;1403.7;6.2;-4.4;1.1;-1.4
10.01.2019 00:00;66.5;5.4;0.0;0.16;2.3;1.8;1370.1;5.4;-4.6;1.3;-1.6
10.01.2019 01:00;67.2;4.1;0.0;0.16;1.4;1.7;1322.8;4.1;-5.0;0.0;-1.0
10.01.2019 02:00;64.6;4.9;0.0;0.16;1.7;2.1;1237.1;4.9;-5.1;0.0;-0.8
10.01.2019 03:00;61.3;5.9;0.0;0.17;2.6;3.2;1349.8;5.8;-4.9;0.0;-1.2
10.01.2019 04:00;58.3;6.4;0.0;0.17;3.2;4.2;1350.6;6.4;-4.8;0.0;-0.9
10.01.2019 05:00;57.3;6.3;0.1;0.17;3.4;4.4;1317.0;6.3;-4.9;0.0;-1.0
10.01.2019 06:00;55.0;7.0;0.0;0.17;4.4;5.8;1402.9;7.0;-4.9;0.0;-1.2
10.01.2019 07:00;57.3;5.9;0.0;0.17;3.5;4.6;1148.2;6.0;-5.4;0.0;-1.8
10.01.2019 08:00;57.7;5.6;0.1;0.17;2.6;3.4;1123.6;5.7;-5.3;0.0;-1.0
10.01.2019 09:00;56.9;6.3;0.0;0.18;3.0;3.9;1415.6;6.6;-5.2;0.0;9.7
10.01.2019 10:00;57.3;5.2;0.1;0.17;1.6;2.0;2154.7;6.6;-5.1;0.0;75.5
10.01.2019 11:00;59.3;3.2;0.1;0.18;0.9;1.2;669.6;4.1;-4.8;0.0;160.4
10.01.2019 12:00;53.9;7.5;0.1;0.19;3.2;4.0;1726.3;10.9;-4.2;0.0;224.0
10.01.2019 13:00;57.3;6.3;0.1;0.17;3.1;3.9;1265.2;8.5;-4.4;0.3;174.6
10.01.2019 14:00;52.5;9.1;0.1;0.19;3.6;4.7;1853.7;12.2;-4.3;0.4;155.3
10.01.2019 15:00;50.6;10.8;0.1;0.19;4.4;5.8;2014.0;13.0;-4.5;0.6;75.9
10.01.2019 16:00;47.0;13.3;0.5;0.20;5.3;6.9;2288.7;15.5;-4.4;0.7;44.7
10.01.2019 17:00;46.1;11.7;0.1;0.19;3.0;4.0;1488.3;12.6;-4.4;0.5;18.3
10.01.2019 18:00;43.0;13.4;0.1;0.20;3.7;5.0;1629.2;13.5;-4.4;0.7;0.1
10.01.2019 19:00;36.2;17.8;0.1;0.21;3.6;4.7;1807.0;17.8;-4.3;1.5;0.0
10.01.2019 20:00;29.9;23.0;0.1;0.22;3.5;4.7;1994.5;23.0;-4.2;1.1;0.0
10.01.2019 21:00;33.7;20.6;0.1;0.22;3.8;4.9;2103.6;20.6;-4.3;0.4;0.0
10.01.2019 22:00;42.1;14.9;0.1;0.20;3.6;4.5;2052.4;14.9;-4.5;0.3;0.0
10.01.2019 23:00;43.8;13.1;0.1;0.20;3.5;4.6;1942.3;13.1;-4.6;0.1;0.0
11.01.2019 00:00;41.7;13.7;0.1;0.21;4.1;5.3;1985.4;13.7;-4.6;0.0;0.0
11.01.2019 01:00;41.1;13.3;0.0;0.21;5.2;6.9;1903.4;13.3;-4.6;0.0;0.0
11.01.2019 02:00;42.2;11.0;0.0;0.20;5.4;7.1;1529.6;11.0;-4.6;0.0;-0.5
